relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Czech Republic,linkedin,Senior Software Engineer,Microsoft,Dominican Republic,On-site,Full-time,,Senior,English,Senior,,Recent,https://do.linkedin.com/jobs/view/senior-software-engineer-at-microsoft-4367912659,2026-02-11T20:27:58.550917+00:00
0,Python Test | USA,linkedin,Software QA Test Engineer(Code QA),YO HR Consultancy,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-test-engineer-code-qa-at-yo-hr-consultancy-4361833297,2026-02-11T20:27:41.384080+00:00
0,Python Test | USA,linkedin,Automated Software Test Engineer,"deciBel Research, Inc.","Huntsville, AL",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/automated-software-test-engineer-at-decibel-research-inc-4361386034,2026-02-11T20:27:41.384406+00:00
0,Python Test | United Kingdom,linkedin,Quality Assurance Automation Engineer,Addition,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-addition-4369102719,2026-02-11T20:27:43.886125+00:00
0,Firmware Engineer | Germany,linkedin,Software Embedded Engineer,Corsair,"Landshut, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-embedded-engineer-at-corsair-4351784200,2026-02-11T20:27:46.487803+00:00
0,Firmware Engineer | Germany,linkedin,Embedded software developer (m/f/d),EVOMOTIV,"Stuttgart, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-m-f-d-at-evomotiv-4366440809,2026-02-11T20:27:46.487988+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Entwickler (m/w/d),IRS Systementwicklung GmbH,"Wörth an der Donau, Bavaria, Germany",On-site,Full-time,,,German,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-entwickler-m-w-d-at-irs-systementwicklung-gmbh-4353205247,2026-02-11T20:27:46.488158+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer (gn),Ingenics Digital GmbH,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer%C2%A0-gn-at-ingenics-digital-gmbh-4360584884,2026-02-11T20:27:46.488344+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer (m/w/d),Löwenstein Medical,"Karlsruhe, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-m-w-d-at-l%C3%B6wenstein-medical-4356451875,2026-02-11T20:27:46.488508+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Engineer (m/f/d),Sereact,"Stuttgart, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-engineer-m-f-d-at-sereact-4369671661,2026-02-11T20:27:46.488824+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Engineer (m/f/d),Quantum Systems,"Gilching, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-m-f-d-at-quantum-systems-4361417055,2026-02-11T20:27:46.488975+00:00
0,Firmware Engineer | Germany,linkedin,Software Engineer (all genders),GROPYUS,"Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-all-genders-at-gropyus-4361353957,2026-02-11T20:27:46.489130+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Softwareentwickler (d/w/m),Zoiss Engineering GmbH,"Donaueschingen, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-d-w-m-at-zoiss-engineering-gmbh-4361724017,2026-02-11T20:27:46.489312+00:00
0,Firmware Engineer | Austria,linkedin,"Embedded Engineer, C++",Snap Inc.,"Vienna, Vienna, Austria",On-site,Full-time,"C, C++",,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-engineer-c%2B%2B-at-snap-inc-4343090410,2026-02-11T20:27:48.910989+00:00
0,Firmware Engineer | Austria,linkedin,Software Engineer,Talos Automation,"Styria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-at-talos-automation-4355717597,2026-02-11T20:27:48.911178+00:00
0,Firmware Engineer | Austria,linkedin,"Software Engineer (Wals/Salzburg, AT)",Parking Network B.V.,"Wals-Siezenheim, Salzburg, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-wals-salzburg-at-at-parking-network-b-v-4371439372,2026-02-11T20:27:48.911835+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Engineer - R&D,Tractive,"Linz, Upper Austria, Austria",On-site,Full-time,,R,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-engineer-r-d-at-tractive-4359508057,2026-02-11T20:27:48.911995+00:00
0,Firmware Engineer | Austria,linkedin,Software Engineer,Talos Automation,"Styria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-at-talos-automation-4356092641,2026-02-11T20:27:48.912152+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Engineer,Snap Inc.,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-engineer-at-snap-inc-4370565695,2026-02-11T20:27:48.912333+00:00
0,Firmware Engineer | Austria,linkedin,Embedded C++ Software Engineer (GNSS),Kapsch TrafficCom AG,"Vienna, Austria",On-site,Full-time,"C, C++",,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-c%2B%2B-software-engineer-gnss-at-kapsch-trafficcom-ag-4366883660,2026-02-11T20:27:48.912493+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Engineer,NielsenIQ,"Kriegstetten, Solothurn, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-engineer-at-nielseniq-4369551417,2026-02-11T20:27:51.343954+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e-Bike Systems,Specialized Bicycle Components,"Cham, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-at-specialized-bicycle-components-4249261377,2026-02-11T20:27:51.344145+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer 80-100%,Novasina AG,"Lachen, Schwyz, Switzerland",Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-80-100%25-at-novasina-ag-4354293801,2026-02-11T20:27:51.344335+00:00
0,Firmware Engineer | Switzerland,linkedin,Junior Software Engineer (TE-MPE-CB-2026-16-GRAE),CERN,"Geneva, Geneva, Switzerland",On-site,Full-time,,Junior,English,,,Recent,https://ch.linkedin.com/jobs/view/junior-software-engineer-te-mpe-cb-2026-16-grae-at-cern-4356611008,2026-02-11T20:27:51.345122+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Softwareentwickler (m/w/d),ICT Digital Solutions GmbH,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-m-w-d-at-ict-digital-solutions-gmbh-4352920774,2026-02-11T20:27:53.731402+00:00
0,Firmware Engineer | Remote,linkedin,"Embedded Engineer (PCB design, STM32 firmware)",Terra Quantum AG,"Munich, Bavaria, Germany",Remote,Full-time,Firmware,Stm32,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-engineer-pcb-design-stm32-firmware-at-terra-quantum-ag-4369677937,2026-02-11T20:27:53.731613+00:00
0,Firmware Engineer | Remote,linkedin,Software engineer,EPM Scientific,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-at-epm-scientific-4368603872,2026-02-11T20:27:53.731940+00:00
0,Firmware Engineer | Remote,linkedin,Software Engineer Java,Instaffo,"Frankfurt, Hesse, Germany",Remote,Full-time,Java,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-java-at-instaffo-4361145122,2026-02-11T20:27:53.732259+00:00
0,Firmware Engineer | Slovakia,linkedin,Java/Kotlin Software Engineer,Innovatrics,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Java,Kotlin,English,,,Recent,https://sk.linkedin.com/jobs/view/java-kotlin-software-engineer-at-innovatrics-4365038539,2026-02-11T20:27:56.157195+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Paymentology,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-paymentology-4369923368,2026-02-11T20:27:56.157404+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4369669372,2026-02-11T20:27:56.157741+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4369673005,2026-02-11T20:27:56.158057+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer (iOS) ID48367,AgileEngine,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-ios-id48367-at-agileengine-4359044616,2026-02-11T20:27:56.158392+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4369656700,2026-02-11T20:27:56.158552+00:00
0,Firmware Engineer | Slovakia,linkedin,Embedded Software Developer (41742),CoolPeople,"Košice, Kosice, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/embedded-software-developer-41742-at-coolpeople-4370988870,2026-02-11T20:27:56.158707+00:00
0,Firmware Engineer | Czech Republic,linkedin,"Software Engineer, Platform & Integrations (Remote)",InvestorFlow,"Santo Domingo, Distrito Nacional, Dominican Republic",Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-platform-integrations-remote-at-investorflow-4369943526,2026-02-11T20:27:58.550761+00:00
0,Firmware Engineer | Czech Republic,linkedin,"Software Engineer, Platform & Integrations",InvestorFlow,"Santiago de los Caballeros, Santiago, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-platform-integrations-at-investorflow-4369950238,2026-02-11T20:27:58.551076+00:00
0,Firmware Engineer | Poland,linkedin,Junior Software Engineer,Asana,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,"Junior, Asana",English,,,Recent,https://pl.linkedin.com/jobs/view/junior-software-engineer-at-asana-4315919819,2026-02-11T20:28:01.080528+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Verkada,"Krakowski, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-verkada-4365303970,2026-02-11T20:28:01.080693+00:00
0,Firmware Engineer | Poland,linkedin,iOS Software Engineer,MORO TECH,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/ios-software-engineer-at-moro-tech-4366159496,2026-02-11T20:28:01.080857+00:00
0,Firmware Engineer | Poland,linkedin,Android Software Engineer,MORO TECH,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/android-software-engineer-at-moro-tech-4361543354,2026-02-11T20:28:01.081018+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Developer,Logitech,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-developer-at-logitech-4344063467,2026-02-11T20:28:01.081174+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Seargin,"Katowice, Śląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-seargin-4369061567,2026-02-11T20:28:01.081353+00:00
0,Firmware Engineer | Poland,linkedin,Software Engineer,Asana,"Warsaw, Mazowieckie, Poland",Remote,Contract,"Can, Javascript, Typescript","React, Node.Js, Asana, Scala",English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-at-asana-4315918840,2026-02-11T20:28:01.081514+00:00
0,Firmware Engineer | Poland,linkedin,Java Software Engineer,LT Harper - Cyber Security Recruitment,Poland,Remote,Internship,Java,"Sql, Docker, Mongodb, Kubernetes, Microservices, Spring Boot",English,,,Recent,https://pl.linkedin.com/jobs/view/java-software-engineer-at-lt-harper-cyber-security-recruitment-4357579025,2026-02-11T20:28:01.081681+00:00
0,Firmware Engineer | Poland,linkedin,"Software Engineer, Backend",Asana,"Warsaw, Mazowieckie, Poland",Remote,Contract,"Can, Typescript","R, React, Asana, Scala",English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-backend-at-asana-4315930738,2026-02-11T20:28:01.081840+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer Intern,Nuro,"Mountain View, CA",Remote,Contract,"C, C++, Can, Driver Development, Rtos, Spi",Intern,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-intern-at-nuro-4360007303,2026-02-11T20:28:03.720282+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Wing,"Palo Alto, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-wing-4344488460,2026-02-11T20:28:03.720901+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Meta,"Burlingame, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301803390,2026-02-11T20:28:03.721054+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Meta,"New York, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4353883385,2026-02-11T20:28:03.721207+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Meta,"Sunnyvale, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301499980,2026-02-11T20:28:03.721385+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Meta,"Redmond, WA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301812138,2026-02-11T20:28:03.721538+00:00
0,Firmware Engineer | United Kingdom,linkedin,Junior Embedded Engineer,Purposeology,"Bristol, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-embedded-engineer-at-purposeology-4369983978,2026-02-11T20:28:06.157853+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Engineer,Fuse Energy,"London, England, United Kingdom",On-site,Full-time,Firmware,,English,,,Recent,https://uk.linkedin.com/jobs/view/firmware-engineer-at-fuse-energy-4370514527,2026-02-11T20:28:06.158036+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Engineer (Embedded Linux / Body-Worn Cameras),HALOS Body Cameras,"Belfast, Northern Ireland, United Kingdom",On-site,Full-time,"Embedded Linux, Firmware",Linux,English,,,Recent,https://uk.linkedin.com/jobs/view/firmware-engineer-embedded-linux-body-worn-cameras-at-halos-body-cameras-4371062690,2026-02-11T20:28:06.158198+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,"Mid-Way Supply, Inc.","Leicester, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-mid-way-supply-inc-4365177056,2026-02-11T20:28:06.158383+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,Deep Sea Electronics Ltd,"Hunmanby, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-deep-sea-electronics-ltd-4370418348,2026-02-11T20:28:06.158542+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Engineer - Multiple levels,Amodo Design,"Sheffield, England, United Kingdom",On-site,Full-time,Firmware,,English,,,Recent,https://uk.linkedin.com/jobs/view/firmware-engineer-multiple-levels-at-amodo-design-4367654759,2026-02-11T20:28:06.158697+00:00
0,Firmware Engineer | United Kingdom,linkedin,Software Engineer - London,Zopa Bank,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-london-at-zopa-bank-4036813631,2026-02-11T20:28:06.159000+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Engineer,STATSports,"Newry Mourne And Down, Northern Ireland, United Kingdom",On-site,Full-time,Firmware,,English,,,Recent,https://uk.linkedin.com/jobs/view/firmware-engineer-at-statsports-4360027486,2026-02-11T20:28:06.159167+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,Purposeology,"Shrewsbury, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-purposeology-4370883915,2026-02-11T20:28:06.159340+00:00
