relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
29,Firmware Engineer | Germany,linkedin,Embedded Software Engineer,NXP Semiconductors,"Hamburg, Hamburg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-at-nxp-semiconductors-4393236614,2026-06-01T16:11:32.620369+00:00
0,Python Test | Austria,linkedin,Quality Assurance Engineer (all genders),TeamViewer,"Linz, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/quality-assurance-engineer-all-genders-at-teamviewer-4380586162,2026-06-01T16:11:12.782107+00:00
0,Python Test | Switzerland,linkedin,Quality Engineer (Junior),Randstad Switzerland,"Raron, Valais, Switzerland",On-site,Contract,Can,"Agile, Junior",English,,,Recent,https://ch.linkedin.com/jobs/view/quality-engineer-junior-at-randstad-switzerland-4417623646,2026-06-01T16:11:15.216148+00:00
0,Python Test | Czech Republic,linkedin,Trainee in Application Lab,STMicroelectronics,"Batey 8, Independencia Province, Dominican Republic",On-site,Full-time,,Trainee,English,,,Recent,https://do.linkedin.com/jobs/view/trainee-in-application-lab-at-stmicroelectronics-4377848452,2026-06-01T16:11:22.519721+00:00
0,Python Test | Czech Republic,linkedin,Data Engineer,Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/data-engineer-at-perform-4415690682,2026-06-01T16:11:22.519992+00:00
0,Python Test | Czech Republic,linkedin,Automation Engineer,Eaton,"Bajos de Haina, San Cristóbal, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/automation-engineer-at-eaton-4406476697,2026-06-01T16:11:22.520127+00:00
0,Python Test | Poland,linkedin,QA Automation Engineer,Jobgether,Cracow Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-automation-engineer-at-jobgether-4421727244,2026-06-01T16:11:25.007571+00:00
0,Python Test | Poland,linkedin,Automation QA Engineer,N-iX,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/automation-qa-engineer-at-n-ix-4414477309,2026-06-01T16:11:25.007709+00:00
0,Python Test | USA,linkedin,QA Engineer – Manual & Automation Testing,BrickRed Systems,"Kansas, United States",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-engineer-%E2%80%93-manual-automation-testing-at-brickred-systems-4419909433,2026-06-01T16:11:27.693910+00:00
0,Python Test | USA,linkedin,QA Automation Engineer | $90/hr Remote,Crossing Hurdles,United States,Remote,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-automation-engineer-%2490-hr-remote-at-crossing-hurdles-4417848105,2026-06-01T16:11:27.694053+00:00
0,Python Test | USA,linkedin,"QA Test Engineer, Cloud Software",Lumafield,"San Francisco, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-test-engineer-cloud-software-at-lumafield-4417840809,2026-06-01T16:11:27.694314+00:00
0,Python Test | USA,linkedin,Quality Assurance Automation Engineer,MaximaTek,"Fremont, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-maximatek-4421238750,2026-06-01T16:11:27.694444+00:00
0,Python Test | USA,linkedin,QA Test Engineer,Kforce Inc,"Boca Raton, FL",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-test-engineer-at-kforce-inc-4419970996,2026-06-01T16:11:27.694587+00:00
0,Python Test | USA,linkedin,Quality Assurance Engineer,Alpine Solutions Group,"Durham, NC",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-alpine-solutions-group-4423213289,2026-06-01T16:11:27.694719+00:00
0,Python Test | USA,linkedin,Quality Assurance Automation Engineer,Cashen,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-cashen-4421240543,2026-06-01T16:11:27.694846+00:00
0,Python Test | United Kingdom,linkedin,Software Quality Assurance Analyst,numi,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-quality-assurance-analyst-at-numi-4417624555,2026-06-01T16:11:30.189182+00:00
0,Python Test | United Kingdom,linkedin,Software Quality Engineer,Helic & Co.,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-quality-engineer-at-helic-co-4421688865,2026-06-01T16:11:30.189663+00:00
0,Python Test | United Kingdom,linkedin,Software Quality Engineer,Hlx Life Sciences,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-quality-engineer-at-hlx-life-sciences-4413408044,2026-06-01T16:11:30.190066+00:00
0,Python Test | United Kingdom,linkedin,Quality Assurance Automation Engineer,Airswift,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-airswift-4417239204,2026-06-01T16:11:30.190322+00:00
0,Python Test | United Kingdom,linkedin,QA Analyst,Hays,"Hampshire, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-analyst-at-hays-4415288116,2026-06-01T16:11:30.190453+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Firmware Developer (Agri-Tech / Sensor Systems) (m/f/d),stenon,"Potsdam, Brandenburg, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-firmware-developer-agri-tech-sensor-systems-m-f-d-at-stenon-4418314474,2026-06-01T16:11:32.620193+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Ingenieur (w/m/d),XTENDED ENGINEERING GMBH,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-ingenieur-w-m-d-at-xtended-engineering-gmbh-4417706970,2026-06-01T16:11:32.620504+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer,Ambu A/S,"Augsburg, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-at-ambu-a-s-4417173166,2026-06-01T16:11:32.620795+00:00
0,Firmware Engineer | Germany,linkedin,Software Engineer — Robotics Platform (m/w/d),CeiliX,"Cologne, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-%E2%80%94-robotics-platform-m-w-d-at-ceilix-4417491012,2026-06-01T16:11:32.620926+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Engineer,WorkGenius Group,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-at-workgenius-group-4408493820,2026-06-01T16:11:32.621067+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Engineer,SR2 | Socially Responsible Recruitment | Certified B Corporation™,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-at-sr2-socially-responsible-recruitment-certified-b-corporation%E2%84%A2-4402457265,2026-06-01T16:11:32.621200+00:00
0,Firmware Engineer | Germany,linkedin,Software Engineer — Robotics Platform (m/w/d),CeiliX,"Euskirchen, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-%E2%80%94-robotics-platform-m-w-d-at-ceilix-4417491011,2026-06-01T16:11:32.621335+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer C++ (m/w/d),Proway GmbH,"Oberkochen, Baden-Württemberg, Germany",On-site,Full-time,"C, C++",,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-c%2B%2B-m-w-d-at-proway-gmbh-4410184718,2026-06-01T16:11:32.621465+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Developer,Frauscher Sensor Technology India,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-developer-at-frauscher-sensor-technology-india-4414219958,2026-06-01T16:11:35.019533+00:00
0,Firmware Engineer | Austria,linkedin,"Embedded Engineer, Operating System",Snap Inc.,"Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-engineer-operating-system-at-snap-inc-4417140351,2026-06-01T16:11:35.019717+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Systems Software Engineer,DL Remote,"Vienna, Vienna, Austria",Remote,Full-time,Embedded Systems,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-systems-software-engineer-at-dl-remote-4417190106,2026-06-01T16:11:35.019855+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Systems & FPGA Engineer (all genders),zerothird,"Vienna, Vienna, Austria",On-site,Full-time,Embedded Systems,Fpga,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-systems-fpga-engineer-all-genders-at-zerothird-4414092950,2026-06-01T16:11:35.020111+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Firmware Developer (C) - Smart Pocket / Mobile Robotics (M/F/D)*,TGW Logistics,"Wels, Upper Austria, Austria",Remote,Full-time,"C, Can, Firmware, Microcontroller, Spi, Uart",Agile,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-firmware-developer-c-smart-pocket-mobile-robotics-m-f-d-at-tgw-logistics-4416891469,2026-06-01T16:11:35.020765+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e-Bike Systems,Specialized Bicycle Components,"Cham, Zug, Switzerland",On-site,Internship,"Bash, C, Can, Firmware, Integration Testing, Python","Jira, Git",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-at-specialized-bicycle-components-4249261377,2026-06-01T16:11:37.420533+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – Robotics,ELLEON,"Zurich, Switzerland",On-site,Internship,"C, C++, Ci/Cd, Python",Linux,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-robotics-at-elleon-4417052935,2026-06-01T16:11:37.420724+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer (80%-100%) - Zurich,Code Compass 🧭,Zürich Metropolitan Area,Remote,Full-time,"Bash, C, C++, Driver Development, Embedded Systems, Python","Agile, Linux, Git",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-80%25-100%25-zurich-at-code-compass-%F0%9F%A7%AD-4415276414,2026-06-01T16:11:37.420863+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e Bike Systems (80–100%),Specialized Bicycle Components,"Cham, Zug, Switzerland",Remote,Internship,"Bash, C, Can, Firmware, Python","Zephyr, Jira, Git",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-80%E2%80%93100%25-at-specialized-bicycle-components-4411218478,2026-06-01T16:11:37.421004+00:00
0,Firmware Engineer | Switzerland,linkedin,Software Engineer,Alpi,"Lausanne, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-at-alpi-4419473096,2026-06-01T16:11:37.421410+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer (w/m),GPV,"Lachen, Schwyz, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-w-m-at-gpv-4402239461,2026-06-01T16:11:37.421539+00:00
0,Firmware Engineer | Switzerland,linkedin,Firmware Developer,SII Group Switzerland,"Berne, Switzerland",On-site,Full-time,Firmware,,English,,,Recent,https://ch.linkedin.com/jobs/view/firmware-developer-at-sii-group-switzerland-4417212340,2026-06-01T16:11:37.421682+00:00
0,Firmware Engineer | Switzerland,linkedin,C++ Software Engineer (BE-CSS-DSP-2026-90-GRAP),CERN,"Geneva, Geneva, Switzerland",On-site,Full-time,"C, C++, Dsp",,English,,,Recent,https://ch.linkedin.com/jobs/view/c%2B%2B-software-engineer-be-css-dsp-2026-90-grap-at-cern-4414028463,2026-06-01T16:11:37.421814+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Softwareentwickler (m/w/d),ICT Digital Solutions GmbH,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-m-w-d-at-ict-digital-solutions-gmbh-4412442380,2026-06-01T16:11:39.834725+00:00
0,Firmware Engineer | Remote,linkedin,Embedded System Engineer,AI Republic,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-system-engineer-at-ai-republic-4417626385,2026-06-01T16:11:39.834867+00:00
0,Firmware Engineer | Remote,linkedin,Software Engineer - Fully Remote,Mercor,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-fully-remote-at-mercor-4416499029,2026-06-01T16:11:39.834997+00:00
0,Firmware Engineer | Remote,linkedin,Freelance Embedded Software Engineer,Vivid Resourcing,Germany,Remote,Contract,,,English,,,Recent,https://de.linkedin.com/jobs/view/freelance-embedded-software-engineer-at-vivid-resourcing-4383759739,2026-06-01T16:11:39.835127+00:00
0,Firmware Engineer | Remote,linkedin,Junior Software Engineer (m/w/d),Digitale Leute,Germany,Remote,Full-time,,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-software-engineer-m-w-d-at-digitale-leute-4417151399,2026-06-01T16:11:39.835255+00:00
0,Firmware Engineer | Remote,linkedin,Software engineer - automotive,"Albelissa Engineering, IT & Digital Solutions","Stuttgart, Baden-Württemberg, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-automotive-at-albelissa-engineering-it-digital-solutions-4410609721,2026-06-01T16:11:39.835384+00:00
0,Firmware Engineer | Remote,linkedin,Software Engineer - Fully Remote,Mercor,"Berlin, Berlin, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-fully-remote-at-mercor-4416103544,2026-06-01T16:11:39.835518+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Flight Software Engineer,constellr,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-flight-software-engineer-at-constellr-4420295396,2026-06-01T16:11:39.835787+00:00
0,Firmware Engineer | Slovakia,linkedin,Junior Software Engineer,Synpulse,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,Junior,English,,,Recent,https://sk.linkedin.com/jobs/view/junior-software-engineer-at-synpulse-4416235193,2026-06-01T16:11:42.255803+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Ohpen,"Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-ohpen-4411167855,2026-06-01T16:11:42.255975+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer III,PDI Technologies,"Košice, Kosice, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-iii-at-pdi-technologies-4413011648,2026-06-01T16:11:42.256114+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Spinbotics,Kosice Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-spinbotics-4417214842,2026-06-01T16:11:42.256258+00:00
0,Firmware Engineer | Slovakia,linkedin,Embedded Test Automation Engineer,Ciklum Czech Republic & Slovakia,"Bratislava, Slovakia",On-site,Full-time,Test Automation,,English,,,Recent,https://sk.linkedin.com/jobs/view/embedded-test-automation-engineer-at-ciklum-czech-republic-slovakia-4416687827,2026-06-01T16:11:42.256391+00:00
0,Firmware Engineer | Slovakia,linkedin,Junior Software Engineer,Synpulse8,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,Junior,English,,,Recent,https://sk.linkedin.com/jobs/view/junior-software-engineer-at-synpulse8-4413466270,2026-06-01T16:11:42.256724+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4405460007,2026-06-01T16:11:42.257115+00:00
0,Firmware Engineer | Czech Republic,linkedin,Embedded Software Engineer - based in Czech Republic (Brno) or Norway (Kongsberg),Kongsberg Precision Cutting Systems,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/embedded-software-engineer-based-in-czech-republic-brno-or-norway-kongsberg-at-kongsberg-precision-cutting-systems-4416384692,2026-06-01T16:11:44.666054+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer - AI & Automations,Emapta Global,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-ai-automations-at-emapta-global-4408980125,2026-06-01T16:11:44.666669+00:00
0,Firmware Engineer | Czech Republic,linkedin,Forward Deployed Engineer - Truelogic Software,Truelogic Software,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/forward-deployed-engineer-truelogic-software-at-truelogic-software-4414257703,2026-06-01T16:11:44.666802+00:00
0,Firmware Engineer | Czech Republic,linkedin,Agentic Software Engineer (Google Antigravity) - Remote - Latin America,FullStack,Dominican Republic,Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/agentic-software-engineer-google-antigravity-remote-latin-america-at-fullstack-4401797070,2026-06-01T16:11:44.667081+00:00
0,Firmware Engineer | Poland,linkedin,Software Engineer (mobile),INNERGY,"Cracow, Małopolskie, Poland",Remote,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-mobile-at-innergy-4401757477,2026-06-01T16:11:47.157207+00:00
0,Firmware Engineer | Poland,linkedin,Software Engineer,Asana,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,Asana,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-at-asana-4315918840,2026-06-01T16:11:47.157351+00:00
0,Firmware Engineer | Poland,linkedin,Associate Software Engineer,ADP,"Warsaw, Mazowieckie, Poland",On-site,Contract,"Java, Javascript, Python","React, Gpt, Node.Js, Spring Boot, Graduate, Associate, Linux, Angular",English,,,Recent,https://pl.linkedin.com/jobs/view/associate-software-engineer-at-adp-4415664384,2026-06-01T16:11:47.157483+00:00
0,Firmware Engineer | Poland,linkedin,Mobile Software Engineer,Box,"Warsaw, Mazowieckie, Poland",Remote,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/mobile-software-engineer-at-box-4416228737,2026-06-01T16:11:47.157629+00:00
0,Firmware Engineer | Poland,linkedin,Firmware Engineer Intern,HID,"Zabierzów, Małopolskie, Poland",On-site,Internship,Firmware,Intern,English,,,Recent,https://pl.linkedin.com/jobs/view/firmware-engineer-intern-at-hid-4412277389,2026-06-01T16:11:47.157763+00:00
0,Firmware Engineer | Poland,linkedin,Java Software Engineer,NorthGravity,"Cracow, Małopolskie, Poland",On-site,Full-time,Java,,English,,,Recent,https://pl.linkedin.com/jobs/view/java-software-engineer-at-northgravity-4413314398,2026-06-01T16:11:47.157902+00:00
0,Firmware Engineer | Poland,linkedin,"Complete Robot: Embedded / Edge Engineer - Wroclaw, Poland",Nethermind,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/complete-robot-embedded-edge-engineer-wroclaw-poland-at-nethermind-4420424756,2026-06-01T16:11:47.158036+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Solaris Laser Sp. z o.o.,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-solaris-laser-sp-z-o-o-4406539105,2026-06-01T16:11:47.158162+00:00
0,Firmware Engineer | USA,linkedin,"Engineer, Embedded Software (new graduate)",InnoPhase IoT,"San Diego, CA",On-site,Full-time,,Graduate,English,,,Recent,https://www.linkedin.com/jobs/view/engineer-embedded-software-new-graduate-at-innophase-iot-4416370032,2026-06-01T16:11:49.821361+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer (Junior),Paces,"Brooklyn, NY",On-site,Full-time,,Junior,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-junior-at-paces-4416101000,2026-06-01T16:11:49.821527+00:00
0,Firmware Engineer | USA,linkedin,"Embedded Software Engineer, Optimus",Tesla,"Palo Alto, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-optimus-at-tesla-4420222420,2026-06-01T16:11:49.821738+00:00
0,Firmware Engineer | USA,linkedin,"software engineer- ST, Nashville TN",Starbucks,"Nashville, TN",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-st-nashville-tn-at-starbucks-4411459601,2026-06-01T16:11:49.821884+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Onto Innovation,"Wilmington, MA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-onto-innovation-4283192717,2026-06-01T16:11:49.822019+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer I,Sony Interactive Entertainment,Los Angeles Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-i-at-sony-interactive-entertainment-4412034983,2026-06-01T16:11:49.822158+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer I,Twitch,"San Francisco, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-i-at-twitch-4414175266,2026-06-01T16:11:49.822285+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer I,Sony Interactive Entertainment,"San Mateo, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-i-at-sony-interactive-entertainment-4414360574,2026-06-01T16:11:49.822420+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer I,Sony Interactive Entertainment,"San Diego, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-i-at-sony-interactive-entertainment-4414366528,2026-06-01T16:11:49.822551+00:00
0,Firmware Engineer | USA,linkedin,"Embedded Software Engineer, Cell Formation",Tesla,"Fremont, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-cell-formation-at-tesla-4420214715,2026-06-01T16:11:49.822699+00:00
0,Firmware Engineer | United Kingdom,linkedin,"Software Engineer, New Grad",Deliveroo,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-new-grad-at-deliveroo-4379662791,2026-06-01T16:11:52.269297+00:00
0,Firmware Engineer | United Kingdom,linkedin,Junior Embedded Software Engineer,Morph,"London, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-embedded-software-engineer-at-morph-4414338195,2026-06-01T16:11:52.269468+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,Sanderson Government & Defence,"Gloucester, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-sanderson-government-defence-4421691220,2026-06-01T16:11:52.269639+00:00
0,Firmware Engineer | United Kingdom,linkedin,Junior Software Engineer,Tripadvisor,"London, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-software-engineer-at-tripadvisor-4314044699,2026-06-01T16:11:52.269779+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,EVONA,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-evona-4398247096,2026-06-01T16:11:52.269912+00:00
0,Firmware Engineer | United Kingdom,linkedin,Software Engineer,Red Bull Racing & Red Bull Technology,"Milton Keynes, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-at-red-bull-racing-red-bull-technology-4414019771,2026-06-01T16:11:52.270171+00:00
0,Firmware Engineer | United Kingdom,linkedin,Graduate Firmware Engineer,hackajob,"Luton, England, United Kingdom",On-site,Full-time,Firmware,Graduate,English,,,Recent,https://uk.linkedin.com/jobs/view/graduate-firmware-engineer-at-hackajob-4403308071,2026-06-01T16:11:52.270300+00:00
0,Firmware Engineer | United Kingdom,linkedin,Junior Embedded Software Engineer,IC Resources,"Oxfordshire, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-embedded-software-engineer-at-ic-resources-4415597337,2026-06-01T16:11:52.270429+00:00
