relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
29,Tester | Switzerland,linkedin,Test Engineer (m/w/d),Thales,"Zurich, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-m-w-d-at-thales-4371456191,2026-03-23T10:51:35.396198+00:00
0,Python Developer | United Kingdom,linkedin,"Python Software Engineer - Remote Working - Up to £120,000 Base (+Bonus, equity etc)",Hunter Bond,"London Area, United Kingdom",Remote,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-software-engineer-remote-working-up-to-%C2%A3120-000-base-%2Bbonus-equity-etc-at-hunter-bond-4384712221,2026-03-23T10:53:38.478295+00:00
0,Python Developer | United Kingdom,linkedin,"Python Software Engineer - Hybrid working - Up to £250,000 Base (+ Bonus)",Hunter Bond,"London Area, United Kingdom",Hybrid,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-software-engineer-hybrid-working-up-to-%C2%A3250-000-base-%2B-bonus-at-hunter-bond-4384710461,2026-03-23T10:53:38.478454+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Venturi,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-venturi-4385239761,2026-03-23T10:53:38.478635+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,mthree,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-mthree-4384489438,2026-03-23T10:53:38.478794+00:00
0,Python Test | Austria,linkedin,Quality Engineer (m/w/d),Vusion,"Fernitz-Mellach, Styria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/quality-engineer-m-w-d-at-vusion-4380690033,2026-03-23T10:53:43.319818+00:00
0,Python Test | Switzerland,linkedin,Test Automation Engineer (m/f/d) - 860049/1,Hays,"Risch-Rotkreuz, Zug, Switzerland",On-site,Full-time,Test Automation,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-automation-engineer-m-f-d-860049-1-at-hays-4387857646,2026-03-23T10:53:45.699363+00:00
0,Python Test | Switzerland,linkedin,Automation Engineer,CLEEVEN,"Basel, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/automation-engineer-at-cleeven-4384362531,2026-03-23T10:53:45.699691+00:00
0,Python Test | Switzerland,linkedin,ML Platform Engineer | Zurich OR Fribourg | Switzerland,Acquism SARL,"Zurich, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/ml-platform-engineer-zurich-or-fribourg-switzerland-at-acquism-sarl-4386922057,2026-03-23T10:53:45.699849+00:00
0,Python Test | Switzerland,linkedin,Software Test Automation Engineer (Professional),Infometis,"Zurich, Zurich, Switzerland",On-site,Full-time,Test Automation,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-test-automation-engineer-professional-at-infometis-4375927738,2026-03-23T10:53:45.700003+00:00
0,Python Test | Remote,linkedin,Software Testing Analyst,Alignerr,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-testing-analyst-at-alignerr-4389051098,2026-03-23T10:53:48.120873+00:00
0,Python Test | Slovakia,linkedin,Quality Assurance Automation Engineer,Billdu,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-billdu-4387888986,2026-03-23T10:53:50.519047+00:00
0,Python Test | Czech Republic,linkedin,Manufacturing Engineer I 2do turno,Medtronic,"San Isidro, Santo Domingo, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/manufacturing-engineer-i-2do-turno-at-medtronic-4380761740,2026-03-23T10:53:52.893228+00:00
0,Python Test | Czech Republic,linkedin,Trainee in Application Lab,STMicroelectronics,"Batey 8, Independencia Province, Dominican Republic",On-site,Full-time,,Trainee,English,,,Recent,https://do.linkedin.com/jobs/view/trainee-in-application-lab-at-stmicroelectronics-4377848452,2026-03-23T10:53:52.893383+00:00
0,Python Test | Czech Republic,linkedin,"Eng I, Software Quality, APM, Temporary",BD,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/eng-i-software-quality-apm-temporary-at-bd-4377424260,2026-03-23T10:53:52.894021+00:00
0,Python Test | Czech Republic,linkedin,DATA ANALYST (H/F) - SAFRAN CABIN CZ S.R.O.,AEROCONTACT,Dominican Republic,On-site,Full-time,,R,English,,,Recent,https://do.linkedin.com/jobs/view/data-analyst-h-f-safran-cabin-cz-s-r-o-at-aerocontact-4386900539,2026-03-23T10:53:52.894173+00:00
0,Python Test | Czech Republic,linkedin,Quality Engineer III,Nissha Medical Technologies,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/quality-engineer-iii-at-nissha-medical-technologies-4388364407,2026-03-23T10:53:52.894325+00:00
0,Python Test | Poland,linkedin,Junior QA Automation Engineer,Talan,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-qa-automation-engineer-at-talan-4367209775,2026-03-23T10:53:55.301111+00:00
0,Python Test | Poland,linkedin,Junior QA Engineer (Automation) – Remote,Indivd,Poland,Remote,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-qa-engineer-automation-%E2%80%93-remote-at-indivd-4379444416,2026-03-23T10:53:55.301432+00:00
0,Python Test | Poland,linkedin,Quality Assurance Engineer,STAGE24.PL,"Poznań, Wielkopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/quality-assurance-engineer-at-stage24-pl-4386837726,2026-03-23T10:53:55.301604+00:00
0,Python Test | Poland,linkedin,Quality Engineer,"Pyramid Consulting, Inc",Wroclaw Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/quality-engineer-at-pyramid-consulting-inc-4379914302,2026-03-23T10:53:55.301927+00:00
0,Python Test | USA,linkedin,Software QA Analyst II,SmartLight Analytics,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-analyst-ii-at-smartlight-analytics-4386913931,2026-03-23T10:53:57.877111+00:00
0,Python Test | USA,linkedin,QA Engineer,Scion Staffing,"Dallas, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-engineer-at-scion-staffing-4388550668,2026-03-23T10:53:57.877319+00:00
0,Python Test | USA,linkedin,Software Test QA Engineer,Lensa,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-test-qa-engineer-at-lensa-4389019910,2026-03-23T10:53:57.877805+00:00
0,Python Test | USA,linkedin,Quality Assurance Engineer,Go Offer,United States,On-site,Full-time,Go,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-go-offer-4387131143,2026-03-23T10:53:57.878405+00:00
0,Python Test | United Kingdom,linkedin,Software Quality Assurance Engineer,FastDox,"Wilmslow, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-quality-assurance-engineer-at-fastdox-4381434207,2026-03-23T10:54:00.336402+00:00
0,Python Test | United Kingdom,linkedin,QA Test Engineer,Leo Recruitment Limited,"Poole, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-test-engineer-at-leo-recruitment-limited-4383339453,2026-03-23T10:54:00.337041+00:00
0,Firmware Engineer | Germany,linkedin,Software Embedded Engineer,Corsair,"Landshut, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-embedded-engineer-at-corsair-4351784200,2026-03-23T10:54:02.757881+00:00
0,Firmware Engineer | Germany,linkedin,FREELANCE - Embedded Engineer (m/w/x) - München,requisimus,"Esslingen, Baden-Württemberg, Germany",On-site,Contract,,,English,,,Recent,https://de.linkedin.com/jobs/view/freelance-embedded-engineer-m-w-x-m%C3%BCnchen-at-requisimus-4388321602,2026-03-23T10:54:02.758237+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software-Entwickler (m/w/d),Bytec Medizintechnik GmbH,"Eschweiler, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-entwickler-m-w-d-at-bytec-medizintechnik-gmbh-4386111911,2026-03-23T10:54:02.758402+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Ingenieur (w/m/d),XTENDED ENGINEERING GMBH,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-ingenieur-w-m-d-at-xtended-engineering-gmbh-4384883199,2026-03-23T10:54:02.758571+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Entwickler (m/w/d),IRS Systementwicklung GmbH,"Wörth an der Donau, Bavaria, Germany",On-site,Full-time,,,German,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-entwickler-m-w-d-at-irs-systementwicklung-gmbh-4384039215,2026-03-23T10:54:02.758728+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Softwareentwickler (m/w/d),ICT Digital Solutions GmbH,Germany,On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-m-w-d-at-ict-digital-solutions-gmbh-4383656322,2026-03-23T10:54:02.758885+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software / Firmware Developer (m/w/d),secunet Security Networks AG,"Berlin, Berlin, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-firmware-developer-m-w-d-at-secunet-security-networks-ag-4375269838,2026-03-23T10:54:02.759033+00:00
0,Firmware Engineer | Germany,linkedin,Software Engineer - iOS (m/f/d),Flink,"Berlin, Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-ios-m-f-d-at-flink-4387935962,2026-03-23T10:54:02.759190+00:00
0,Firmware Engineer | Austria,linkedin,C++ Embedded Software Engineer (ESP32) (m/f/x),go-e,Greater Graz,On-site,Full-time,"C, C++, Go",Esp32,English,,,Recent,https://at.linkedin.com/jobs/view/c%2B%2B-embedded-software-engineer-esp32-m-f-x-at-go-e-4387415157,2026-03-23T10:54:05.126518+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Engineer,Response Informatics,"Vienna, Austria",On-site,Full-time,"Arm, C, C++, Dsp, Embedded Linux","Linux, Qnx, Freertos, R, Soc",English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-engineer-at-response-informatics-4389062892,2026-03-23T10:54:05.126728+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Engineer (full-time)  (f/m/d),TriLite Technologies,"Vienna, Vienna, Austria",Remote,Contract,"C, C++, Ci/Cd, Embedded Systems","Machine Learning, Linux",English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-engineer-full-time-f-m-d-at-trilite-technologies-4385036296,2026-03-23T10:54:05.126895+00:00
0,Firmware Engineer | Austria,linkedin,Software Engineer,Talos Automation,"Styria, Austria",On-site,Contract,"C, C++, Go, Java","C#, Sql, Oracle, Junior",English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-at-talos-automation-4375539342,2026-03-23T10:54:05.127209+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Entwickler (w/m/d),Knorr-Bremse AG,"Mödling, Lower Austria, Austria",Remote,Full-time,"C, C++, Embedded Systems","Product Owner, R",German,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-entwickler-w-m-d-at-knorr-bremse-ag-4383941891,2026-03-23T10:54:05.127363+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Engineer (all genders),Beyond Gravity,"Vienna, Vienna, Austria",Remote,Contract,"C, Go, Rtos","Agile, Soc, Fpga",English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-engineer-all-genders-at-beyond-gravity-4381414954,2026-03-23T10:54:05.127519+00:00
0,Firmware Engineer | Austria,linkedin,C++ Embedded Software Engineer (ESP32) (m/f/x),go-e,"Graz, Styria, Austria",Remote,Contract,"C, C++, Ci/Cd, Embedded Linux, Embedded Systems, Firmware, Go, I2C, Microcontroller, Shell, Spi, Uart","Linux, Esp32, Jira, Git, Confluence, Github, Gitlab",English,,,Recent,https://at.linkedin.com/jobs/view/c%2B%2B-embedded-software-engineer-esp32-m-f-x-at-go-e-4386884431,2026-03-23T10:54:05.127687+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Systems Engineer @ DEWETRON GmbH,DEVjobs,"Graz, Styria, Austria",Remote,Full-time,"C, Driver Development, Embedded Linux, Embedded Systems, I2C, Rtos, Spi","Linux, R, Fpga",German,,,Recent,https://at.linkedin.com/jobs/view/embedded-systems-engineer-%40-dewetron-gmbh-at-devjobs-4388691496,2026-03-23T10:54:05.127855+00:00
0,Firmware Engineer | Austria,linkedin,"Embedded Engineer, Camera",Snap Inc.,"Vienna, Vienna, Austria",On-site,Full-time,"Arm, C, C++, Can, Embedded Linux, Rtos","Linux, Express",English,,,Recent,https://at.linkedin.com/jobs/view/embedded-engineer-camera-at-snap-inc-4343180012,2026-03-23T10:54:05.128009+00:00
0,Firmware Engineer | Switzerland,linkedin,Junior Software Engineer Low Latency Trading,Digital Wave Finance AG,"Zug, Zug, Switzerland",On-site,Full-time,,Junior,English,,,Recent,https://ch.linkedin.com/jobs/view/junior-software-engineer-low-latency-trading-at-digital-wave-finance-ag-4386311276,2026-03-23T10:54:07.514108+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e-Bike Systems,Specialized Bicycle Components,"Cham, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-at-specialized-bicycle-components-4249261377,2026-03-23T10:54:07.514300+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Engineer,NielsenIQ,"Kriegstetten, Solothurn, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-engineer-at-nielseniq-4382425033,2026-03-23T10:54:07.514480+00:00
0,Firmware Engineer | Switzerland,linkedin,AI Software Engineer,Avaloq,"Zurich, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/ai-software-engineer-at-avaloq-4386670259,2026-03-23T10:54:07.514665+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e Bike Systems (80–100%),Specialized Bicycle Components,"Cham, Zug, Switzerland",Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-80%E2%80%93100%25-at-specialized-bicycle-components-4371434879,2026-03-23T10:54:07.514827+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Firmware Design Engineer 80-100% (m/w/d),QUMEA,"Solothurn, Solothurn, Switzerland",Remote,Full-time,Firmware,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-firmware-design-engineer-80-100%25-m-w-d-at-qumea-4385473420,2026-03-23T10:54:07.514992+00:00
0,Firmware Engineer | Switzerland,linkedin,Software Engineer (m/f/d),MF Group AG,"Chiasso, Ticino, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-m-f-d-at-mf-group-ag-4384051588,2026-03-23T10:54:07.515146+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Developer,Dentsply Sirona,"Zurich, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-developer-at-dentsply-sirona-4292130219,2026-03-23T10:54:07.515463+00:00
0,Firmware Engineer | Switzerland,linkedin,Software Engineer Embedded System 80 - 100 % (w/m/d),NX GROUP (NIPPON EXPRESS GROUP),"Domat/Ems, Graubünden, Switzerland",On-site,Full-time,,Express,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-embedded-system-80-100-%25-w-m-d-at-nx-group-nippon-express-group-4385454858,2026-03-23T10:54:07.515644+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Firmware Engineer (6-months limited contract),Bragi,Germany,Remote,Contract,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-firmware-engineer-6-months-limited-contract-at-bragi-4381733845,2026-03-23T10:54:09.963306+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Software Engineer,XpertDirect,"Munich, Bavaria, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-at-xpertdirect-4378164836,2026-03-23T10:54:09.963637+00:00
0,Firmware Engineer | Remote,linkedin,Software Engineer I,Mercor,"Berlin, Berlin, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-i-at-mercor-4386105059,2026-03-23T10:54:09.963800+00:00
0,Firmware Engineer | Remote,linkedin,Freelance Embedded Software Engineer,Vivid Resourcing,Germany,Remote,Contract,,,English,,,Recent,https://de.linkedin.com/jobs/view/freelance-embedded-software-engineer-at-vivid-resourcing-4383759739,2026-03-23T10:54:09.963956+00:00
0,Firmware Engineer | Remote,linkedin,Software Engineer (m/w/d),IBB Institut für Berufliche Bildung AG,"Berlin, Berlin, Germany",Remote,Full-time,,R,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-m-w-d-at-ibb-institut-f%C3%BCr-berufliche-bildung-ag-4384843676,2026-03-23T10:54:09.964108+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Ohpen,"Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-ohpen-4384459298,2026-03-23T10:54:12.381394+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4369673005,2026-03-23T10:54:12.381728+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4386984125,2026-03-23T10:54:12.382030+00:00
0,Firmware Engineer | Slovakia,linkedin,Fresh Graduate - Software Engineer,Caterpillar Inc.,"Košice, Kosice, Slovakia",On-site,Full-time,,Graduate,English,,,Recent,https://sk.linkedin.com/jobs/view/fresh-graduate-software-engineer-at-caterpillar-inc-4388377491,2026-03-23T10:54:12.382183+00:00
0,Firmware Engineer | Slovakia,linkedin,C++ Software engineer - ESET PROTECT on-prem,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,"C, C++",,English,,,Recent,https://sk.linkedin.com/jobs/view/c%2B%2B-software-engineer-eset-protect-on-prem-at-eset-4380693947,2026-03-23T10:54:12.382506+00:00
0,Firmware Engineer | Czech Republic,linkedin,"Full Stack Software Engineer - React, Next, Node / Remote LATAM",Zarego,"Santo Domingo, Distrito Nacional, Dominican Republic",Remote,Full-time,,React,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-software-engineer-react-next-node-remote-latam-at-zarego-4387741009,2026-03-23T10:54:14.782741+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer - Backend,"Milestone Technologies, Inc.","Santo Domingo Este, Santo Domingo, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-backend-at-milestone-technologies-inc-4385729746,2026-03-23T10:54:14.782896+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer Backend,Babel,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-backend-at-babel-4387965574,2026-03-23T10:54:14.783046+00:00
0,Firmware Engineer | Czech Republic,linkedin,Remote Software Engineer (AI Code Evaluation),Braintrust,Dominican Republic,Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/remote-software-engineer-ai-code-evaluation-at-braintrust-4387630699,2026-03-23T10:54:14.783337+00:00
0,Firmware Engineer | Czech Republic,linkedin,"Full Stack Software Engineer for AI Training (Remote, Flexible, 100+ openings)",Braintrust,Dominican Republic,Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-software-engineer-for-ai-training-remote-flexible-100%2B-openings-at-braintrust-4387238624,2026-03-23T10:54:14.783486+00:00
0,Firmware Engineer | Czech Republic,linkedin,Mobile Software Engineer - Remote - Latin America,FullStack,Dominican Republic,Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/mobile-software-engineer-remote-latin-america-at-fullstack-4382115453,2026-03-23T10:54:14.783660+00:00
0,Firmware Engineer | Poland,linkedin,"Software Engineer (Java) - Relocation to Poland, Spain, or UAE",Revolut,Poland,On-site,Full-time,Java,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-java-relocation-to-poland-spain-or-uae-at-revolut-3845490363,2026-03-23T10:54:17.260310+00:00
0,Firmware Engineer | Poland,linkedin,Junior Software Engineer Low Latency Trading,Digital Wave Finance AG,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-software-engineer-low-latency-trading-at-digital-wave-finance-ag-4386310340,2026-03-23T10:54:17.260475+00:00
0,Firmware Engineer | Poland,linkedin,Software Engineer (Android),Revolut,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-android-at-revolut-4190975735,2026-03-23T10:54:17.260679+00:00
0,Firmware Engineer | Poland,linkedin,Junior Software Engineer,Asana,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,"Junior, Asana",English,,,Recent,https://pl.linkedin.com/jobs/view/junior-software-engineer-at-asana-4315919819,2026-03-23T10:54:17.260842+00:00
0,Firmware Engineer | Poland,linkedin,Sr Engineer - Software QA,Xperi Inc.,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/sr-engineer-software-qa-at-xperi-inc-4385696609,2026-03-23T10:54:17.261000+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Verkada,"Krakowski, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-verkada-4365303970,2026-03-23T10:54:17.261157+00:00
0,Firmware Engineer | Poland,linkedin,Associate Software Engineer,ADP,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,Associate,English,,,Recent,https://pl.linkedin.com/jobs/view/associate-software-engineer-at-adp-4385917229,2026-03-23T10:54:17.261320+00:00
0,Firmware Engineer | Poland,linkedin,Mid Engineer - Embedded C++ Engineer,Xperi Inc.,"Warsaw, Mazowieckie, Poland",On-site,Full-time,"C, C++",,English,,,Recent,https://pl.linkedin.com/jobs/view/mid-engineer-embedded-c%2B%2B-engineer-at-xperi-inc-4384249507,2026-03-23T10:54:17.261472+00:00
0,Firmware Engineer | Poland,linkedin,Junior Software Engineer (Java),Revolut,Poland,On-site,Full-time,Java,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-software-engineer-java-at-revolut-4382448447,2026-03-23T10:54:17.261646+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Meta,"Burlingame, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301803390,2026-03-23T10:54:19.873924+00:00
0,Firmware Engineer | USA,linkedin,New Grad Software Engineer,Authentic,"New York, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/new-grad-software-engineer-at-authentic-4377107338,2026-03-23T10:54:19.874108+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Meta,"Redmond, WA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301812138,2026-03-23T10:54:19.874270+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Meta,"Sunnyvale, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301499980,2026-03-23T10:54:19.874433+00:00
0,Firmware Engineer | USA,linkedin,"Software Engineer, Rider",Lyft,"New York, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-rider-at-lyft-4382127500,2026-03-23T10:54:19.874605+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Meta,"San Diego, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301812137,2026-03-23T10:54:19.874761+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Meta,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301819047,2026-03-23T10:54:19.875059+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer Intern,Nuro,"Mountain View, CA",On-site,Internship,,Intern,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-intern-at-nuro-4360007303,2026-03-23T10:54:19.875211+00:00
0,Firmware Engineer | United Kingdom,linkedin,"Software Engineer, New Grad",Deliveroo,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-new-grad-at-deliveroo-4379662791,2026-03-23T10:54:22.328317+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,Belcan,"Portsmouth, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-belcan-4386850342,2026-03-23T10:54:22.328503+00:00
0,Firmware Engineer | United Kingdom,linkedin,Junior Software Engineer,Tripadvisor,"London, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-software-engineer-at-tripadvisor-4314044699,2026-03-23T10:54:22.328685+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer Intern (12 months),SLB,"Stonehouse, England, United Kingdom",On-site,Internship,,Intern,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-intern-12-months-at-slb-4383032783,2026-03-23T10:54:22.328843+00:00
0,Firmware Engineer | United Kingdom,linkedin,"Software Engineer, Infrastructure",Meta,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-infrastructure-at-meta-4254319485,2026-03-23T10:54:22.329002+00:00
0,Firmware Engineer | United Kingdom,linkedin,Software Engineer,Red Bull Racing & Red Bull Technology,"Milton Keynes, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-at-red-bull-racing-red-bull-technology-4375990471,2026-03-23T10:54:22.329153+00:00
0,Firmware Engineer | United Kingdom,linkedin,Graduate Software Engineer,hackajob,"Edinburgh, Scotland, United Kingdom",On-site,Full-time,,Graduate,English,,,Recent,https://uk.linkedin.com/jobs/view/graduate-software-engineer-at-hackajob-4385600770,2026-03-23T10:54:22.329308+00:00
0,Firmware Engineer | United Kingdom,linkedin,Software Engineer - London,Zopa Bank,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-london-at-zopa-bank-4036813631,2026-03-23T10:54:22.329458+00:00
0,Firmware Engineer | United Kingdom,linkedin,Software Engineer,Almac Group,"Londonderry, Northern Ireland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-at-almac-group-4386355647,2026-03-23T10:54:22.329624+00:00
