relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Switzerland,linkedin,"Senior Software Developer, Embedded Systems/Firmware",Google,"Zurich, Zurich, Switzerland",On-site,Full-time,"Embedded Systems, Firmware",Senior,English,Senior,,Recent,https://ch.linkedin.com/jobs/view/senior-software-developer-embedded-systems-firmware-at-google-4425226864,2026-06-22T15:28:41.899997+00:00
0,Python Developer | United Kingdom,linkedin,Junior Python Developer,Information Tech Consultants,"London Area, United Kingdom",On-site,Full-time,Python,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-python-developer-at-information-tech-consultants-4427338134,2026-06-22T15:28:12.747520+00:00
0,Python Developer | United Kingdom,linkedin,Software Engineer (Python) - AI Platform,Revolut,United Kingdom,On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-python-ai-platform-at-revolut-4250197984,2026-06-22T15:28:12.747663+00:00
0,Python Developer | United Kingdom,linkedin,Python Engineer,hackajob,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-engineer-at-hackajob-4426959659,2026-06-22T15:28:12.747839+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Sanderson,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-sanderson-4430922862,2026-06-22T15:28:12.747987+00:00
0,Python Test | Austria,linkedin,Junior Beam Test Bench Engineer (all genders),IMS Nanofabrication,"Brunn am Gebirge, Lower Austria, Austria",On-site,Full-time,,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-beam-test-bench-engineer-all-genders-at-ims-nanofabrication-4431691108,2026-06-22T15:28:17.564606+00:00
0,Python Test | Austria,linkedin,Softwaretester (d/w/m),hello again,"Linz, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/softwaretester-d-w-m-at-hello-again-4427836559,2026-06-22T15:28:17.564961+00:00
0,Python Test | Austria,linkedin,Test Development Engineer (m/f/d),go-e,"Feldkirchen in Kärnten, Carinthia, Austria",On-site,Full-time,Go,,English,,,Recent,https://at.linkedin.com/jobs/view/test-development-engineer-m-f-d-at-go-e-4419951636,2026-06-22T15:28:17.565262+00:00
0,Python Test | Switzerland,linkedin,Quality Engineer,Ivy Partners,"Geneva, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/quality-engineer-at-ivy-partners-4425639369,2026-06-22T15:28:20.022467+00:00
0,Python Test | Switzerland,linkedin,Ingénieur en automatisation de tests,itecor,"Lausanne, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/ing%C3%A9nieur-en-automatisation-de-tests-at-itecor-4413953446,2026-06-22T15:28:20.022782+00:00
0,Python Test | Switzerland,linkedin,Software-Test Profi (m/w) 100%,jobcourier.ch,"Lucerne, Lucerne, Switzerland",Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-test-profi-m-w-100%25-at-jobcourier-ch-4427441783,2026-06-22T15:28:20.023082+00:00
0,Python Test | Remote,linkedin,Software Testing Analyst,Alignerr,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-testing-analyst-at-alignerr-4430784242,2026-06-22T15:28:22.460665+00:00
0,Python Test | Remote,linkedin,Computational Biologist - Fully Remote | Upto $100/hr,Mercor,"Berlin, Berlin, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/computational-biologist-fully-remote-upto-%24100-hr-at-mercor-4426684851,2026-06-22T15:28:22.461269+00:00
0,Python Test | Czech Republic,linkedin,Trainee in Application Lab,STMicroelectronics,"Batey 8, Independencia Province, Dominican Republic",On-site,Full-time,,Trainee,English,,,Recent,https://do.linkedin.com/jobs/view/trainee-in-application-lab-at-stmicroelectronics-4377848452,2026-06-22T15:28:27.246524+00:00
0,Python Test | Czech Republic,linkedin,R&D Development Engineer for Surface Process Technology,BAUMANN Springs North America,Dominican Republic,On-site,Full-time,,R,English,,,Recent,https://do.linkedin.com/jobs/view/r-d-development-engineer-for-surface-process-technology-at-baumann-springs-north-america-4419644764,2026-06-22T15:28:27.247170+00:00
0,Python Test | Poland,linkedin,QA Automation Engineer,Productiv Team,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-automation-engineer-at-productiv-team-4417671301,2026-06-22T15:28:29.716499+00:00
0,Python Test | Poland,linkedin,1086|Automation Test Engineer (Python),Intetics,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/1086-automation-test-engineer-python-at-intetics-4427547799,2026-06-22T15:28:29.716833+00:00
0,Python Test | USA,linkedin,Software Tester,Aditi Consulting,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-tester-at-aditi-consulting-4427959816,2026-06-22T15:28:32.264634+00:00
0,Python Test | USA,linkedin,Software QA Analyst II,SmartLight Analytics,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-analyst-ii-at-smartlight-analytics-4426355032,2026-06-22T15:28:32.264995+00:00
0,Python Test | USA,linkedin,Quality Assurance Automation Engineer,7N,Greater Philadelphia,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-7n-4428154503,2026-06-22T15:28:32.265144+00:00
0,Python Test | USA,linkedin,QA Analyst,Mitchell Martin Inc.,"Charlotte, NC",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-analyst-at-mitchell-martin-inc-4428293599,2026-06-22T15:28:32.265292+00:00
0,Python Test | USA,linkedin,Quality Assurance Engineer,HCLTech,"Menlo Park, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-hcltech-4427382480,2026-06-22T15:28:32.265435+00:00
0,Python Test | USA,linkedin,Software Quality Assurance Analyst,Compri Consulting,"Boulder, CO",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-quality-assurance-analyst-at-compri-consulting-4429382156,2026-06-22T15:28:32.265586+00:00
0,Python Test | USA,linkedin,QA Analyst,RSC Solutions,"Charlotte, NC",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-analyst-at-rsc-solutions-4425275474,2026-06-22T15:28:32.265755+00:00
0,Python Test | USA,linkedin,QA Analyst,RSC Solutions,"Charlotte, NC",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-analyst-at-rsc-solutions-4425275469,2026-06-22T15:28:32.265908+00:00
0,Python Test | USA,linkedin,Software QA Engineer,West500 Partners,San Francisco Bay Area,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-engineer-at-west500-partners-4423995273,2026-06-22T15:28:32.266051+00:00
0,Python Test | United Kingdom,linkedin,Software Quality Engineer,Helic & Co,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-quality-engineer-at-helic-co-4431689434,2026-06-22T15:28:34.692112+00:00
0,Python Test | United Kingdom,linkedin,Quality Engineer,develop,"Fareham, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-engineer-at-develop-4424869552,2026-06-22T15:28:34.692290+00:00
0,Python Test | United Kingdom,linkedin,Quality Assurance Automation Engineer,Airswift,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-airswift-4417239204,2026-06-22T15:28:34.692444+00:00
0,Python Test | United Kingdom,linkedin,Quality Engineer,Gear4music Ltd.,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-engineer-at-gear4music-ltd-4424899574,2026-06-22T15:28:34.692595+00:00
0,Python Test | United Kingdom,linkedin,Design Quality Engineer,HCLTech,Greater Leeds Area,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/design-quality-engineer-at-hcltech-4421107766,2026-06-22T15:28:34.692981+00:00
0,Python Test | United Kingdom,linkedin,Test Automation Engineer,Infinity Quest,"Northamptonshire, England, United Kingdom",On-site,Full-time,Test Automation,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-engineer-at-infinity-quest-4419620326,2026-06-22T15:28:34.693131+00:00
0,Python Test | United Kingdom,linkedin,Junior Test Engineer,CodeRise Talent,"Royal Leamington Spa, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-test-engineer-at-coderise-talent-4424900481,2026-06-22T15:28:34.693554+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer - Freelance / Teilzeit / Nebenberuflich Selbständig,Software Engineering Weber GmbH,"Kempten, Bavaria, Germany",On-site,Contract,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-freelance-teilzeit-nebenberuflich-selbst%C3%A4ndig-at-software-engineering-weber-gmbh-4425796275,2026-06-22T15:28:37.154152+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer Automotive Radar (m/f/d),smartmicro,"Brunswick, Lower Saxony, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-automotive-radar-m-f-d-at-smartmicro-4426062889,2026-06-22T15:28:37.154332+00:00
0,Firmware Engineer | Germany,linkedin,Junior Embedded Software Engineer (m/w/d),TKMS,"Boksee, Schleswig-Holstein, Germany",Remote,Internship,"C, C++, Ci/Cd, Rtos","Junior, Linux, R",German,,,Recent,https://de.linkedin.com/jobs/view/junior-embedded-software-engineer-m-w-d-at-tkms-4426401272,2026-06-22T15:28:37.154484+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Firmware Developer (Agri-Tech / Sensor Systems) (m/f/d),stenon,"Potsdam, Brandenburg, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-firmware-developer-agri-tech-sensor-systems-m-f-d-at-stenon-4418314474,2026-06-22T15:28:37.154627+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Ingenieur (w/m/d),XTENDED ENGINEERING GMBH,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-ingenieur-w-m-d-at-xtended-engineering-gmbh-4431344021,2026-06-22T15:28:37.154802+00:00
0,Firmware Engineer | Germany,linkedin,Mobile Software Engineer (SDK) (f/m/d),justtrack,"Hamburg, Hamburg, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/mobile-software-engineer-sdk-f-m-d-at-justtrack-4422421344,2026-06-22T15:28:37.155248+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Engineer,SR2 | Socially Responsible Recruitment | Certified B Corporation™,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-at-sr2-socially-responsible-recruitment-certified-b-corporation%E2%84%A2-4419267041,2026-06-22T15:28:37.155396+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer,Ambu,"Augsburg, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-at-ambu-4417173166,2026-06-22T15:28:37.155551+00:00
0,Firmware Engineer | Austria,linkedin,Junior Java Software Engineer,OpenBet,"Lienz, Tyrol, Austria",On-site,Full-time,Java,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-java-software-engineer-at-openbet-4422687757,2026-06-22T15:28:39.508854+00:00
0,Firmware Engineer | Austria,linkedin,"Embedded Software Engineer, Operating System",Snap Inc.,"Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-engineer-operating-system-at-snap-inc-4426229237,2026-06-22T15:28:39.509034+00:00
0,Firmware Engineer | Austria,linkedin,Description: Software and System Engineer V&V (f/m/d),PALFINGER Asia Pacific,"Köstendorf, Salzburg, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/description-software-and-system-engineer-v-v-f-m-d-at-palfinger-asia-pacific-4426740707,2026-06-22T15:28:39.509636+00:00
0,Firmware Engineer | Austria,linkedin,Software Engineer (m/f/x),Anyline,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-m-f-x-at-anyline-4417618340,2026-06-22T15:28:39.509811+00:00
0,Firmware Engineer | Austria,linkedin,Software Engineer (m/f/d),Medical University of Vienna,"Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-m-f-d-at-medical-university-of-vienna-4423647288,2026-06-22T15:28:39.509960+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Firmware Developer (C) - Smart Pocket / Mobile Robotics (M/F/D)*,TGW Logistics,"Wels, Upper Austria, Austria",Remote,Full-time,"C, Firmware",,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-firmware-developer-c-smart-pocket-mobile-robotics-m-f-d-at-tgw-logistics-4416891469,2026-06-22T15:28:39.510109+00:00
0,Firmware Engineer | Austria,linkedin,SOFTWARE ENGINEER (M/W/D),Translogica GmbH,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-m-w-d-at-translogica-gmbh-4423348738,2026-06-22T15:28:39.510248+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e-Bike Systems,Specialized Bicycle Components,"Cham, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-at-specialized-bicycle-components-4249261377,2026-06-22T15:28:41.899331+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer (80%-100%) - Zurich,Code Compass 🧭,Zürich Metropolitan Area,Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-80%25-100%25-zurich-at-code-compass-%F0%9F%A7%AD-4428589259,2026-06-22T15:28:41.899516+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer,irmos technologies AG,"Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-at-irmos-technologies-ag-4425605815,2026-06-22T15:28:41.899673+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer (f/m/d),ENWAY a Bucher Company,"Niederweningen, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-f-m-d-at-enway-a-bucher-company-4427362577,2026-06-22T15:28:41.899848+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer (BE-CEM-EDL-2026-102-GRAP),CERN,"Geneva, Geneva, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-be-cem-edl-2026-102-grap-at-cern-4421920029,2026-06-22T15:28:41.900144+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e Bike Systems (80–100%),Specialized Bicycle Components,"Cham, Zug, Switzerland",Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-80%E2%80%93100%25-at-specialized-bicycle-components-4411218478,2026-06-22T15:28:41.900290+00:00
0,Firmware Engineer | Switzerland,linkedin,Firmware / Embedded Software Engineer,Helvetica Partners,"Zurich, Switzerland",On-site,Full-time,Firmware,,English,,,Recent,https://ch.linkedin.com/jobs/view/firmware-embedded-software-engineer-at-helvetica-partners-4429561083,2026-06-22T15:28:41.900523+00:00
0,Firmware Engineer | Switzerland,linkedin,AI Developer / Agentic Software Engineer (Zürich/Bern) 70–100%,Epic Fusion,"Zurich, Zurich, Switzerland",Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/ai-developer-agentic-software-engineer-z%C3%BCrich-bern-70%E2%80%93100%25-at-epic-fusion-4429268232,2026-06-22T15:28:41.900673+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Electronics Engineer (f/m/d) | 40 - 60% | Deep Tech Startup,Subatron,"Zurich, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-electronics-engineer-f-m-d-40-60%25-deep-tech-startup-at-subatron-4427831402,2026-06-22T15:28:41.900853+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Softwareentwickler (m/w/d),ICT Digital Solutions GmbH,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-m-w-d-at-ict-digital-solutions-gmbh-4421911817,2026-06-22T15:28:44.278603+00:00
0,Firmware Engineer | Remote,linkedin,Engineer* Embedded Software,Smart Mechatronics GmbH,"Paderborn, North Rhine-Westphalia, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/engineer-embedded-software-at-smart-mechatronics-gmbh-4425832501,2026-06-22T15:28:44.278796+00:00
0,Firmware Engineer | Remote,linkedin,PLC Software Engineer (m/f/d) - Lübeck,Code Compass 🧭,"Lübeck, Schleswig-Holstein, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/plc-software-engineer-m-f-d-l%C3%BCbeck-at-code-compass-%F0%9F%A7%AD-4428590260,2026-06-22T15:28:44.279093+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Flight Software Engineer,constellr,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-flight-software-engineer-at-constellr-4420295396,2026-06-22T15:28:44.279539+00:00
0,Firmware Engineer | Remote,linkedin,Junior Software Engineer,THRYVE,Germany,Remote,Full-time,,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-software-engineer-at-thryve-4425459468,2026-06-22T15:28:44.279683+00:00
0,Firmware Engineer | Remote,linkedin,Graduate software engineer,Bending Spoons,Germany,Remote,Full-time,,Graduate,English,,,Recent,https://de.linkedin.com/jobs/view/graduate-software-engineer-at-bending-spoons-4430051036,2026-06-22T15:28:44.279867+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Iron Mountain,Slovakia,On-site,Internship,"Ci/Cd, Python","React, Docker, Agile, Amazon Web Services, Gitlab, Git, Scrum, Kubernetes, Google Cloud, Sql",English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-iron-mountain-4428939147,2026-06-22T15:28:46.766877+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",Hybrid,Full-time,"C, C++, Cursor, Java, Javascript, Python","Postgresql, Devops, Node.Js, Git, Microservices, Mysql",English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4405460007,2026-06-22T15:28:46.767182+00:00
0,Firmware Engineer | Slovakia,linkedin,Embedded Test Automation Engineer,Ciklum Czech Republic & Slovakia,"Bratislava, Slovakia",Remote,Contract,"Ai Agents, Can, Embedded Systems, Python, Test Automation","Arduino, Linux, Esp32, Jira, Agile, Github, Git, Gitlab",English,,,Recent,https://sk.linkedin.com/jobs/view/embedded-test-automation-engineer-at-ciklum-czech-republic-slovakia-4416687827,2026-06-22T15:28:46.767328+00:00
0,Firmware Engineer | Slovakia,linkedin,Java Software Engineer,Ampstek,"Bratislava, Slovakia",On-site,Full-time,Java,,English,,,Recent,https://sk.linkedin.com/jobs/view/java-software-engineer-at-ampstek-4426075907,2026-06-22T15:28:46.767475+00:00
0,Firmware Engineer | Czech Republic,linkedin,Mid-Level Software Engineer,InvestorFlow,"Santiago de los Caballeros, Santiago, Dominican Republic",On-site,Full-time,"C, Ci/Cd, Claude, Github Actions, Github Copilot, Llm","Mid-Level, Sql Server, Sql, Mongodb, Azure, Aws, Nosql, Git, Github, C#",English,,,Recent,https://do.linkedin.com/jobs/view/mid-level-software-engineer-at-investorflow-4423097463,2026-06-22T15:28:49.182492+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer - Solana,Fireblocks,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-solana-at-fireblocks-4431683367,2026-06-22T15:28:49.182811+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer - Steller,Fireblocks,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-steller-at-fireblocks-4425192306,2026-06-22T15:28:49.183112+00:00
0,Firmware Engineer | Czech Republic,linkedin,Agentic Software Engineer (Google Antigravity) - Remote - Latin America,FullStack,Dominican Republic,Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/agentic-software-engineer-google-antigravity-remote-latin-america-at-fullstack-4401797070,2026-06-22T15:28:49.183258+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Liftero,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-liftero-4427523119,2026-06-22T15:28:51.617102+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer (C/C++),Spline,"Tychy, Śląskie, Poland",On-site,Full-time,"C, C++",,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-c-c%2B%2B-at-spline-4429102589,2026-06-22T15:28:51.617285+00:00
0,Firmware Engineer | Poland,linkedin,Junior Software Engineer - Europe,Reflow,Poland,On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-software-engineer-europe-at-reflow-4426186934,2026-06-22T15:28:51.617443+00:00
0,Firmware Engineer | Poland,linkedin,Software Engineer C/C++,Knowit,"Warsaw, Mazowieckie, Poland",On-site,Full-time,"C, C++",,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-c-c%2B%2B-at-knowit-4429326265,2026-06-22T15:28:51.617595+00:00
0,Firmware Engineer | Poland,linkedin,Java Software Engineer,PRACYVA,"Cracow, Małopolskie, Poland",On-site,Full-time,Java,,English,,,Recent,https://pl.linkedin.com/jobs/view/java-software-engineer-at-pracyva-4426827577,2026-06-22T15:28:51.617767+00:00
0,Firmware Engineer | Poland,linkedin,Software Engineer C/C++,Knowit,"Warsaw, Mazowieckie, Poland",On-site,Full-time,"C, C++",,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-c-c%2B%2B-at-knowit-4429331203,2026-06-22T15:28:51.617925+00:00
0,Firmware Engineer | Poland,linkedin,C++ Software Engineer - Up to 700k PLN + Industry Leading Bonus,Hunter Bond,"Warsaw, Mazowieckie, Poland",On-site,Full-time,"C, C++",,English,,,Recent,https://pl.linkedin.com/jobs/view/c%2B%2B-software-engineer-up-to-700k-pln-%2B-industry-leading-bonus-at-hunter-bond-4426852554,2026-06-22T15:28:51.618224+00:00
0,Firmware Engineer | Poland,linkedin,Software Engineer C/C++,Knowit,"Łódź, Łódzkie, Poland",On-site,Full-time,"C, C++",,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-c-c%2B%2B-at-knowit-4429325267,2026-06-22T15:28:51.618372+00:00
0,Firmware Engineer | Poland,linkedin,Software Engineer C/C++,Knowit,"Bydgoszcz, Kujawsko-pomorskie, Poland",On-site,Full-time,"C, C++",,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-c-c%2B%2B-at-knowit-4429335132,2026-06-22T15:28:51.618524+00:00
0,Firmware Engineer | USA,linkedin,Junior Embedded Software Development Engineer,"Sonos, Inc.","Boston, MA",On-site,Full-time,,Junior,English,,,Recent,https://www.linkedin.com/jobs/view/junior-embedded-software-development-engineer-at-sonos-inc-4426648526,2026-06-22T15:28:54.161981+00:00
0,Firmware Engineer | USA,linkedin,Junior Embedded Software Development Engineer,"Sonos, Inc.","Seattle, WA",On-site,Full-time,,Junior,English,,,Recent,https://www.linkedin.com/jobs/view/junior-embedded-software-development-engineer-at-sonos-inc-4426629957,2026-06-22T15:28:54.162162+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Aquabyte,San Francisco Bay Area,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-aquabyte-4422294470,2026-06-22T15:28:54.162311+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer,Harmony,"Palo Alto, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-at-harmony-4422706058,2026-06-22T15:28:54.162453+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer - New Grad,Stord,"Atlanta, GA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-new-grad-at-stord-4430037181,2026-06-22T15:28:54.162592+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer I,The Coca-Cola Company,"Atlanta, GA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-i-at-the-coca-cola-company-4427115076,2026-06-22T15:28:54.162751+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer (Early Career Professional),Toyota North America,"Plano, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-early-career-professional-at-toyota-north-america-4428758366,2026-06-22T15:28:54.162904+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Revel,"Emeryville, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-revel-4422296348,2026-06-22T15:28:54.163047+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer (All Levels),Fieldguide,"San Francisco, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-all-levels-at-fieldguide-4421235421,2026-06-22T15:28:54.163192+00:00
0,Firmware Engineer | USA,linkedin,"Software Engineer, Distributed Systems",Discord,San Francisco Bay Area,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-distributed-systems-at-discord-4424262692,2026-06-22T15:28:54.163335+00:00
0,Firmware Engineer | United Kingdom,linkedin,Graduate Embedded Software Engineer,Innovative Technology Ltd,"Oldham, England, United Kingdom",On-site,Full-time,,Graduate,English,,,Recent,https://uk.linkedin.com/jobs/view/graduate-embedded-software-engineer-at-innovative-technology-ltd-4427375062,2026-06-22T15:28:56.594892+00:00
0,Firmware Engineer | United Kingdom,linkedin,"Software Engineer, New Grad",Deliveroo,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-new-grad-at-deliveroo-4379662791,2026-06-22T15:28:56.595072+00:00
0,Firmware Engineer | United Kingdom,linkedin,Junior Embedded Software Engineer,Erin Associates Ltd,"Chesterfield, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-embedded-software-engineer-at-erin-associates-ltd-4429100941,2026-06-22T15:28:56.595225+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,Surrey Satellite Technology Ltd (SSTL),"Surrey, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-surrey-satellite-technology-ltd-sstl-4426773991,2026-06-22T15:28:56.595367+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,EVONA,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-evona-4398247096,2026-06-22T15:28:56.595997+00:00
