relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Testingenieur | USA,linkedin,Test Engineer,Google,"Mountain View, CA",Remote,Internship,"Firmware, Test Automation",Lead,English,Lead,,Recent,https://www.linkedin.com/jobs/view/test-engineer-at-google-4434148716,2026-07-30T11:55:24.996400+00:00
0,Python Developer | United Kingdom,linkedin,Python Developers,CGI,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developers-at-cgi-4431568150,2026-07-30T11:56:11.222549+00:00
0,Python Developer | United Kingdom,linkedin,Python Engineer,Barclays,"Northampton, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-engineer-at-barclays-4443739154,2026-07-30T11:56:11.222706+00:00
0,Python Developer | United Kingdom,linkedin,Software Development Specialist,Vodafone,"Newbury, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-development-specialist-at-vodafone-4441528436,2026-07-30T11:56:11.222860+00:00
0,Python Test | Germany,linkedin,Embedded Python Tester (all gender),ALTEN Germany,Greater Munich Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-python-tester-all-gender-at-alten-germany-4354062736,2026-07-30T11:56:13.608349+00:00
0,Python Test | Germany,linkedin,Embedded Python Tester | Embedded Systems | CI | Python (all gender),ALTEN Germany,"Munich, Bavaria, Germany",On-site,Full-time,"Embedded Systems, Python",,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-python-tester-embedded-systems-ci-python-all-gender-at-alten-germany-4414856042,2026-07-30T11:56:13.608536+00:00
0,Python Test | Germany,linkedin,Software Test Engineer (m/w/d),Saab,"Nuremberg, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-m-w-d-at-saab-4427533041,2026-07-30T11:56:13.609012+00:00
0,Python Test | Germany,linkedin,Test Automation Engineer (m/w/d),blackned GmbH,"Heimertingen, Bavaria, Germany",Remote,Full-time,"Bash, C, Ci/Cd, Python, Test Automation","Git, R, C#, Docker, Postman, Devops, Scrum, Kanban, Linux",German,,,Recent,https://de.linkedin.com/jobs/view/test-automation-engineer-m-w-d-at-blackned-gmbh-4442605642,2026-07-30T11:56:13.609202+00:00
0,Python Test | Germany,linkedin,VBA & Python Developer (m/w/d),Brunel,Frankfurt Rhine-Main Metropolitan Area,On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/vba-python-developer-m-w-d-at-brunel-4440961366,2026-07-30T11:56:13.609360+00:00
0,Python Test | Germany,linkedin,Softwareentwickler / Test Engineer C++ und Python (m/w/d),Cs2 ITEC GmbH & Co.KG,"Kiel, Schleswig-Holstein, Germany",On-site,Full-time,"C, C++, Python",,German,,,Recent,https://de.linkedin.com/jobs/view/softwareentwickler-test-engineer-c%2B%2B-und-python-m-w-d-at-cs2-itec-gmbh-co-kg-4436773230,2026-07-30T11:56:13.609514+00:00
0,Python Test | Germany,linkedin,Software Test Engineer (m/w/d),ACONEXT,"Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-m-w-d-at-aconext-4442659301,2026-07-30T11:56:13.609674+00:00
0,Python Test | Austria,linkedin,Quantitative Python Engineer (m/f/d),Computer Futures,"Vienna, Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/quantitative-python-engineer-m-f-d-at-computer-futures-4443939046,2026-07-30T11:56:16.125159+00:00
0,Python Test | Austria,linkedin,Quantitative Python Engineer (m/f/x),Computer Futures,"Vienna, Vienna, Austria",On-site,Contract,"Ci/Cd, Python","Tensorflow, Numpy, Machine Learning, Aws, Pytorch, Tdd, Docker, Pandas",English,,,Recent,https://at.linkedin.com/jobs/view/quantitative-python-engineer-m-f-x-at-computer-futures-4444441083,2026-07-30T11:56:16.125482+00:00
0,Python Test | Austria,linkedin,Test Automation Engineer (all genders) [Graz],adesso Austria GmbH,"Graz, Styria, Austria",On-site,Full-time,Test Automation,,English,,,Recent,https://at.linkedin.com/jobs/view/test-automation-engineer-all-genders-graz-at-adesso-austria-gmbh-4370389678,2026-07-30T11:56:16.125794+00:00
0,Python Test | Austria,linkedin,"Software Engineer, Python (Asset Pricing & Hedging)",Bitpanda,"Vienna, Austria",On-site,Full-time,Python,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-python-asset-pricing-hedging-at-bitpanda-4443374034,2026-07-30T11:56:16.126126+00:00
0,Python Test | Switzerland,linkedin,Software Test Engineer (Verification and Validation),Solenix,"Basel, Basel, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-test-engineer-verification-and-validation-at-solenix-4443870125,2026-07-30T11:56:18.523306+00:00
0,Python Test | Slovakia,linkedin,Python Software Engineer (m/f/n),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-m-f-n-at-eset-4292497215,2026-07-30T11:56:23.375506+00:00
0,Python Test | Slovakia,linkedin,Data Engineer (43384),CoolPeople Technology,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/data-engineer-43384-at-coolpeople-technology-4446317204,2026-07-30T11:56:23.375670+00:00
0,Python Test | Slovakia,linkedin,"Data Engineer (medior) | Košice | Real-time dáta, moderné technológie a výsledky, ktoré uvidíš na vlastné oči",Unique People Košice,Kosice Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/data-engineer-medior-ko%C5%A1ice-real-time-d%C3%A1ta-modern%C3%A9-technol%C3%B3gie-a-v%C3%BDsledky-ktor%C3%A9-uvid%C3%AD%C5%A1-na-vlastn%C3%A9-o%C4%8Di-at-unique-people-ko%C5%A1ice-4438705444,2026-07-30T11:56:23.376329+00:00
0,Python Test | Slovakia,linkedin,Data Scientist,Takeda,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/data-scientist-at-takeda-4421516796,2026-07-30T11:56:23.376491+00:00
0,Python Test | Poland,linkedin,Middle Python Automation Test Engineer IRC297834,GlobalLogic,"Szczecin, Zachodniopomorskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/middle-python-automation-test-engineer-irc297834-at-globallogic-4434330217,2026-07-30T11:56:28.143933+00:00
0,Python Test | Poland,linkedin,Python Automation Tester (f/m/x),Sii Poland,"Katowice, Śląskie, Poland",Hybrid,Contract,"C, C++, Can, Continuous Testing, Python, Robot Framework, Test Automation",,English,,,Recent,https://pl.linkedin.com/jobs/view/python-automation-tester-f-m-x-at-sii-poland-4440195172,2026-07-30T11:56:28.144163+00:00
0,Python Test | Poland,linkedin,Validation Engineer with Python in AI area (f/m/x),Sii Poland,"Gdańsk, Pomorskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/validation-engineer-with-python-in-ai-area-f-m-x-at-sii-poland-4443678903,2026-07-30T11:56:28.144339+00:00
0,Python Test | Poland,linkedin,QA Automation with Python,Luxoft Poland,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-automation-with-python-at-luxoft-poland-4443328544,2026-07-30T11:56:28.144847+00:00
0,Python Test | Poland,linkedin,Python Software Engineer - Test Automation Framework (Embedded),Sonova Group,"Warsaw, Mazowieckie, Poland",On-site,Full-time,"Python, Test Automation",,English,,,Recent,https://pl.linkedin.com/jobs/view/python-software-engineer-test-automation-framework-embedded-at-sonova-group-4436777037,2026-07-30T11:56:28.145005+00:00
0,Python Test | Poland,linkedin,R&D Python Test Engineer,Hitachi Energy,Cracow Metropolitan Area,On-site,Full-time,Python,R,English,,,Recent,https://pl.linkedin.com/jobs/view/r-d-python-test-engineer-at-hitachi-energy-4427923089,2026-07-30T11:56:28.145197+00:00
0,Python Test | Poland,linkedin,Software Developer in Test (Python),Veeam Software,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-developer-in-test-python-at-veeam-software-4440620589,2026-07-30T11:56:28.145357+00:00
0,Python Test | USA,linkedin,Software Design Engineer,Molex,"Conway, AR",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-design-engineer-at-molex-4417682592,2026-07-30T11:56:30.620829+00:00
0,Python Test | USA,linkedin,"Software Engineer, Automation",NRG Energy,"Lehi, UT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-automation-at-nrg-energy-4435698592,2026-07-30T11:56:30.621017+00:00
0,Python Test | USA,linkedin,"Software Engineer, Automation",Vivint,"Lehi, UT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-automation-at-vivint-4435921001,2026-07-30T11:56:30.621207+00:00
0,Python Test | USA,linkedin,Automation Engineer,MANTECH,"San Antonio, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/automation-engineer-at-mantech-4429402572,2026-07-30T11:56:30.621365+00:00
0,Python Test | USA,linkedin,"Software Engineer II, Automation",NRG Energy,"Lehi, UT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-ii-automation-at-nrg-energy-4435901570,2026-07-30T11:56:30.621688+00:00
0,Python Test | USA,linkedin,"Software Engineer, NPI",Fluidstack,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-npi-at-fluidstack-4441370887,2026-07-30T11:56:30.621845+00:00
0,Python Test | USA,linkedin,"Software Engineer II, Automation",Vivint,"Lehi, UT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-ii-automation-at-vivint-4435917227,2026-07-30T11:56:30.622008+00:00
0,Python Test | USA,linkedin,Python Test Automation Engineer,EPAM Systems,"Los Angeles, CA",On-site,Full-time,"Python, Test Automation",,English,,,Recent,https://www.linkedin.com/jobs/view/python-test-automation-engineer-at-epam-systems-4418759650,2026-07-30T11:56:30.622349+00:00
0,Python Test | United Kingdom,linkedin,System Test Engineer,Dexory,"Oxfordshire, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/system-test-engineer-at-dexory-4393589214,2026-07-30T11:56:33.105238+00:00
0,Python Test | United Kingdom,linkedin,Data Processing Developer,Akkodis,"Harwell, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/data-processing-developer-at-akkodis-4440467648,2026-07-30T11:56:33.105561+00:00
0,Python Test | United Kingdom,linkedin,"Software Engineer in Test, Python",Roku,"Cambridge, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-in-test-python-at-roku-4446596204,2026-07-30T11:56:33.105717+00:00
0,Python Test | United Kingdom,linkedin,Automation Engineer,Qualient Technology Solutions UK Limited,"Sheffield, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/automation-engineer-at-qualient-technology-solutions-uk-limited-4440771276,2026-07-30T11:56:33.105874+00:00
0,Python Test | United Kingdom,linkedin,Test Automation Specialist,Coforge,"Sheffield, England, United Kingdom",On-site,Full-time,Test Automation,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-specialist-at-coforge-4439145651,2026-07-30T11:56:33.106206+00:00
0,Firmware Engineer | Germany,linkedin,Firmware Engineer,planqc,"Garching, Bavaria, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/firmware-engineer-at-planqc-4434830635,2026-07-30T11:56:35.579362+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Engineer,Qwello,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-engineer-at-qwello-4446047427,2026-07-30T11:56:35.579544+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software / Firmware Engineer (m/w/d) – ELTRA,ELTRA,"Haan, North Rhine-Westphalia, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-firmware-engineer-m-w-d-%E2%80%93-eltra-at-eltra-4441170482,2026-07-30T11:56:35.579702+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Firmware Developer (Agri-Tech / Sensor Systems) (m/f/d),stenon,"Potsdam, Brandenburg, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-firmware-developer-agri-tech-sensor-systems-m-f-d-at-stenon-4442227197,2026-07-30T11:56:35.579871+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Systems Developer (m/w/d),ACONEXT,"Berlin, Germany",On-site,Full-time,Embedded Systems,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-systems-developer-m-w-d-at-aconext-4440221857,2026-07-30T11:56:35.580029+00:00
0,Firmware Engineer | Germany,linkedin,Firmware Developer (m/w/d),dormakaba,"Bonn, North Rhine-Westphalia, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/firmware-developer-m-w-d-at-dormakaba-4416301543,2026-07-30T11:56:35.580370+00:00
0,Firmware Engineer | Germany,linkedin,Firmware Engineer PCIe/NVMe Storage Controllers (m/f/d),Swissbit AG,Greater Dresden Area,On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/firmware-engineer-pcie-nvme-storage-controllers-m-f-d-at-swissbit-ag-4418371018,2026-07-30T11:56:35.580523+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Engineer (m/f/d),Alpitronic,"Nuremberg, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-m-f-d-at-alpitronic-4385741400,2026-07-30T11:56:35.580675+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Engineer (IoT & Computer Vision) (m/w/d),Vusion,"Ettenheim, Baden-Württemberg, Germany",On-site,Full-time,,Computer Vision,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-iot-computer-vision-m-w-d-at-vusion-4436074468,2026-07-30T11:56:35.580822+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Engineer Zephyr (m/w/d),FERCHAU,"Hall in Tirol, Tyrol, Austria",On-site,Full-time,,Zephyr,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-engineer-zephyr-m-w-d-at-ferchau-4438566964,2026-07-30T11:56:37.990844+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Firmware Developer (C) - Smart Pocket / Mobile Robotics (M/W/D)*,TGW Logistics,"Wels, Upper Austria, Austria",Remote,Full-time,"C, Firmware",,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-firmware-developer-c-smart-pocket-mobile-robotics-m-w-d-at-tgw-logistics-4416829497,2026-07-30T11:56:37.991029+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Engineer,ENPULSION,"Vienna, Vienna, Austria",Remote,Contract,"C, C++, Can, Ci/Cd, Python, Rtos","Git, Devops",English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-engineer-at-enpulsion-4432741715,2026-07-30T11:56:37.991217+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Firmware Developer (C) - Smart Pocket / Mobile Robotics (M/F/D)*,TGW Logistics,"Wels, Upper Austria, Austria",Remote,Full-time,"C, Can, Firmware, Microcontroller, Spi, Uart",Agile,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-firmware-developer-c-smart-pocket-mobile-robotics-m-f-d-at-tgw-logistics-4416891469,2026-07-30T11:56:37.991375+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Systems & FPGA Engineer (all genders),qtlabs - Quantum Technology Laboratories GmbH,"Vienna, Vienna, Austria",On-site,Full-time,Embedded Systems,Fpga,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-systems-fpga-engineer-all-genders-at-qtlabs-quantum-technology-laboratories-gmbh-4422328664,2026-07-30T11:56:37.991536+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Linux Engineer (m/w/d),MED-EL,"Innsbruck, Tyrol, Austria",On-site,Full-time,Embedded Linux,Linux,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-linux-engineer-m-w-d-at-med-el-4443305635,2026-07-30T11:56:37.991694+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Developer (m/w/d),Fronius Österreich,"Thalheim bei Wels, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-developer-m-w-d-at-fronius-%C3%B6sterreich-4435813794,2026-07-30T11:56:37.991847+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Linux Engineer (m/f/d),MED-EL,"Innsbruck, Tyrol, Austria",On-site,Full-time,Embedded Linux,Linux,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-linux-engineer-m-f-d-at-med-el-4443302841,2026-07-30T11:56:37.992011+00:00
0,Firmware Engineer | Austria,linkedin,Software Developer for Embedded Systems (m/w/d),Delta Electronics EMEA,"Vienna, Vienna, Austria",On-site,Full-time,Embedded Systems,,English,,,Recent,https://at.linkedin.com/jobs/view/software-developer-for-embedded-systems-m-w-d-at-delta-electronics-emea-4437995032,2026-07-30T11:56:37.992200+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software / Firmware Engineer (m/w/d),Cobble - Van de Wiele Limited,"Wetzikon, Zurich, Switzerland",On-site,Full-time,Firmware,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-firmware-engineer-m-w-d-at-cobble-van-de-wiele-limited-4442680057,2026-07-30T11:56:40.466563+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Development Engineer (a) 80-100%,Trafag,"Bubikon, Zurich, Switzerland",Remote,Internship,"Arm, C, C++, Dsp, Embedded Systems, Firmware","R, C#",German,,,Recent,https://ch.linkedin.com/jobs/view/embedded-development-engineer-a-80-100%25-at-trafag-4436757599,2026-07-30T11:56:40.466753+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer,Humanis AG,"Zurich, Switzerland",On-site,Contract,"Arm, C, C++, Can","Stm32, Git",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-at-humanis-ag-4435189629,2026-07-30T11:56:40.466918+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Firmware Developer,Oxigent Technologies,"Orbe, Vaud, Switzerland",On-site,Full-time,Firmware,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-firmware-developer-at-oxigent-technologies-4437276672,2026-07-30T11:56:40.467106+00:00
0,Firmware Engineer | Switzerland,linkedin,"Embedded Software Engineer (m/w/d), 80-100%",myStromer AG,"Köniz, Berne, Switzerland",Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-m-w-d-80-100%25-at-mystromer-ag-4436805028,2026-07-30T11:56:40.467280+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer,Harmattan AI,"Lausanne, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-at-harmattan-ai-4444512082,2026-07-30T11:56:40.467449+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e-Bike Systems,Specialized Bicycle Components,"Cham, Zug, Switzerland",On-site,Internship,"Bash, C, Can, Firmware, Integration Testing, Python","Git, Jira",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-at-specialized-bicycle-components-4249261377,2026-07-30T11:56:40.467763+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer (Camera & Driver Platform),Auterion,"Zurich, Zurich, Switzerland",Hybrid,Contract,"Bash, C, C++, Can, Embedded Linux, I2C, Python, Spi, Uart","Computer Vision, Docker, Linux",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-camera-driver-platform-at-auterion-4443189207,2026-07-30T11:56:40.468110+00:00
0,Firmware Engineer | Slovakia,linkedin,SW Engineer Embedded Systems C/C++,ComAp Group,"Košice, Kosice, Slovakia",On-site,Full-time,"C, C++, Embedded Systems",R,English,,,Recent,https://sk.linkedin.com/jobs/view/sw-engineer-embedded-systems-c-c%2B%2B-at-comap-group-4444382153,2026-07-30T11:56:45.445111+00:00
0,Firmware Engineer | Slovakia,linkedin,C++ Developer,EUROWAG,"Bratislava, Bratislava, Slovakia",On-site,Contract,"C, C++, Can, Java, Jenkins","Kotlin, Git, Swift, Linux",English,,,Recent,https://sk.linkedin.com/jobs/view/c%2B%2B-developer-at-eurowag-4432787873,2026-07-30T11:56:45.445993+00:00
0,Firmware Engineer | Slovakia,linkedin,Network Security Developer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/network-security-developer-at-eset-4442811040,2026-07-30T11:56:45.446339+00:00
0,Firmware Engineer | Slovakia,linkedin,Application Engineer,onsemi,"Piešťany, Trnava Region, Slovakia",On-site,Full-time,Can,,English,,,Recent,https://sk.linkedin.com/jobs/view/application-engineer-at-onsemi-4408100913,2026-07-30T11:56:45.446663+00:00
0,Firmware Engineer | Czech Republic,linkedin,校招-组合导航算法工程师,GEESPACE,"アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E6%A0%A1%E6%8B%9B-%E7%BB%84%E5%90%88%E5%AF%BC%E8%88%AA%E7%AE%97%E6%B3%95%E5%B7%A5%E7%A8%8B%E5%B8%88-at-geespace-4438401967,2026-07-30T11:56:47.743053+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer C# (m/f/d),Bruker,Dominican Republic,On-site,Full-time,C,C#,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-c%23-m-f-d-at-bruker-4440525432,2026-07-30T11:56:47.743727+00:00
0,Firmware Engineer | Poland,linkedin,Firmware Engineer,Hays,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,Firmware,,English,,,Recent,https://pl.linkedin.com/jobs/view/firmware-engineer-at-hays-4439230588,2026-07-30T11:56:50.191534+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Adapt-E,"Zabrze, Śląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-adapt-e-4444244854,2026-07-30T11:56:50.191892+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Developer (f/m) (SSC),Phoenix Contact,"Wielkopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-developer-f-m-ssc-at-phoenix-contact-4370458374,2026-07-30T11:56:50.192239+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,ASSA ABLOY Group,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-assa-abloy-group-3759958711,2026-07-30T11:56:50.192414+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,ALTEN Polska,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-alten-polska-4442580975,2026-07-30T11:56:50.192576+00:00
0,Firmware Engineer | Poland,linkedin,C/C++ Firmware Engineer (f/m/x),Sii Poland,"Szczecin, Zachodniopomorskie, Poland",On-site,Full-time,"C, C++, Firmware",,English,,,Recent,https://pl.linkedin.com/jobs/view/c-c%2B%2B-firmware-engineer-f-m-x-at-sii-poland-4420123017,2026-07-30T11:56:50.192734+00:00
0,Firmware Engineer | Poland,linkedin,System Firmware Engineer (Device),Luxoft Poland,Poland,On-site,Full-time,Firmware,,English,,,Recent,https://pl.linkedin.com/jobs/view/system-firmware-engineer-device-at-luxoft-poland-4444977745,2026-07-30T11:56:50.192889+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer (C/C++),Spline,"Tychy, Śląskie, Poland",On-site,Full-time,"C, C++",,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-c-c%2B%2B-at-spline-4443357704,2026-07-30T11:56:50.193040+00:00
0,Firmware Engineer | USA,linkedin,Interconnect Firmware Engineer,AMD,"Austin, TX",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/interconnect-firmware-engineer-at-amd-4412432292,2026-07-30T11:56:52.652082+00:00
0,Firmware Engineer | USA,linkedin,"Firmware Engineer, Robotics and Surgery Engineering",Neuralink,"Austin, TX",On-site,Contract,"Arm, C, C++, Driver Development, Dsp, Embedded Linux, Embedded Systems, Firmware, I2C, Rust, Spi, Uart","Safe, Linux",English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-robotics-and-surgery-engineering-at-neuralink-4416597306,2026-07-30T11:56:52.652274+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,Neurophos,"Austin, TX",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-neurophos-4442907896,2026-07-30T11:56:52.652438+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,"King Technology, Inc.","Minnetonka, MN",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-king-technology-inc-4442930588,2026-07-30T11:56:52.652595+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer II,Advanced Energy,"Eden Prairie, MN",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-ii-at-advanced-energy-4445725955,2026-07-30T11:56:52.652756+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,ModRetro,"San Diego County, CA",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-modretro-4443999584,2026-07-30T11:56:52.652910+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,Sunrise Systems,"Pembroke, MA",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-sunrise-systems-4441206708,2026-07-30T11:56:52.653093+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Fab2,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-fab2-4441378742,2026-07-30T11:56:52.653265+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,Corvid Technologies,"Batavia, OH",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-corvid-technologies-4440173375,2026-07-30T11:56:52.653421+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,"APCON, Inc.","Wilsonville, OR",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-apcon-inc-4446132324,2026-07-30T11:56:52.653571+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Developer,NDT Global,"Swansea, Wales, United Kingdom",On-site,Full-time,Firmware,,English,,,Recent,https://uk.linkedin.com/jobs/view/firmware-developer-at-ndt-global-4427979801,2026-07-30T11:56:55.049420+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Developer,TSC Subsea,"Swansea, Wales, United Kingdom",On-site,Full-time,Firmware,,English,,,Recent,https://uk.linkedin.com/jobs/view/firmware-developer-at-tsc-subsea-4427941868,2026-07-30T11:56:55.049608+00:00
