relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Austria,linkedin,Senior Embedded Crypto Software Developer (m/f/d),NXP Semiconductors,"Gratkorn, Styria, Austria",On-site,Full-time,,Senior,English,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-embedded-crypto-software-developer-m-f-d-at-nxp-semiconductors-4431898495,2026-09-17T14:49:27.547916+00:00
0,Test Automation | USA,linkedin,Playwright Automation Tester,Tata Consultancy Services,"Cary, NC",On-site,Full-time,Playwright,,English,,,Recent,https://www.linkedin.com/jobs/view/playwright-automation-tester-at-tata-consultancy-services-4444398963,2026-09-17T14:48:36.397736+00:00
0,Test Automation | United Kingdom,linkedin,Software Automation Engineer,Eden Scott,"Glasgow, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-automation-engineer-at-eden-scott-4465201046,2026-09-17T14:48:38.893430+00:00
0,Test Automation | United Kingdom,linkedin,Junior SDET (Software Development Engineer in Test),Cognizant,"London, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-sdet-software-development-engineer-in-test-at-cognizant-4404489022,2026-09-17T14:48:38.893857+00:00
0,Test Automation | United Kingdom,linkedin,Automation Tester,Cognizant,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/automation-tester-at-cognizant-4464886352,2026-09-17T14:48:38.894056+00:00
0,Test Automation | United Kingdom,linkedin,Quality Assurance Automation Engineer,Ronald James Group,"Newcastle Upon Tyne, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-ronald-james-group-4462948543,2026-09-17T14:48:38.894151+00:00
0,Python Developer | Germany,linkedin,Softwareentwickler Backend / Python (all gender),ALTEN,"Erlangen, Bavaria, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/softwareentwickler-backend-python-all-gender-at-alten-4465300107,2026-09-17T14:48:41.344146+00:00
0,Python Developer | Germany,linkedin,PYTHON BACKEND ENTWICKLER (M/W/D)*,Comanos,"Erlangen, Bavaria, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/python-backend-entwickler-m-w-d-at-comanos-4458160508,2026-09-17T14:48:41.344574+00:00
0,Python Developer | Germany,linkedin,Backend Developer (m/f/x),Cyber Insight,"Leipzig, Saxony, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/backend-developer-m-f-x-at-cyber-insight-4461159027,2026-09-17T14:48:41.344668+00:00
0,Python Developer | Germany,linkedin,Python Entwickler/Software-Entwickler mit Schwerpunkt Python im KI-Umfeld (w/m/d),BDO Germany,"Stuttgart, Baden-Württemberg, Germany",On-site,Full-time,Python,,German,,,Recent,https://de.linkedin.com/jobs/view/python-entwickler-software-entwickler-mit-schwerpunkt-python-im-ki-umfeld-w-m-d-at-bdo-germany-4457349989,2026-09-17T14:48:41.344948+00:00
0,Python Developer | Austria,linkedin,Backend Developer (Phyton/Odoo),Schrankerl,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/backend-developer-phyton-odoo-at-schrankerl-4457232114,2026-09-17T14:48:43.749012+00:00
0,Python Developer | Austria,linkedin,Software-Backend-Entwickler mit Leidenschaft für KI (m/w/x) - Standort Linz,EV Group,"Braunau am Inn, Upper Austria, Austria",On-site,Full-time,,R,German,,,Recent,https://at.linkedin.com/jobs/view/software-backend-entwickler-mit-leidenschaft-f%C3%BCr-ki-m-w-x-standort-linz-at-ev-group-4465976584,2026-09-17T14:48:43.749111+00:00
0,Python Developer | Austria,linkedin,Full Stack Developer:in (m/w/d),DIS AG,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/full-stack-developer-in-m-w-d-at-dis-ag-4461594895,2026-09-17T14:48:43.749338+00:00
0,Python Developer | Austria,linkedin,"Software Engineer, New Grad (2027)",Sentry,"Innere Stadt, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-new-grad-2027-at-sentry-4465830359,2026-09-17T14:48:43.749442+00:00
0,Python Developer | Austria,linkedin,Software Developer/Software Entwickler (m/w/x),philoro EDELMETALLE,"Korneuburg, Lower Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-developer-software-entwickler-m-w-x-at-philoro-edelmetalle-4440112871,2026-09-17T14:48:43.749644+00:00
0,Python Developer | Switzerland,linkedin,Software Engineer (Python) (all genders),AXA Switzerland,"Winterthur, Zurich, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-python-all-genders-at-axa-switzerland-4461120917,2026-09-17T14:48:46.181915+00:00
0,Python Developer | Switzerland,linkedin,Software Engineer (Python) (all genders),AXA,"Winterthur, Zurich, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-python-all-genders-at-axa-4463335426,2026-09-17T14:48:46.182046+00:00
0,Python Developer | Switzerland,linkedin,"Backend Software Engineer, Python",Cradle,"Zurich, Zurich, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-software-engineer-python-at-cradle-4443771872,2026-09-17T14:48:46.182363+00:00
0,Python Developer | Switzerland,linkedin,Backend Software Engineer,mygrid AG,"Brugg, Aargau, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-software-engineer-at-mygrid-ag-4453468402,2026-09-17T14:48:46.182459+00:00
0,Python Developer | Switzerland,linkedin,Backend Developer Python,Mynameis,"Chiasso, Ticino, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/backend-developer-python-at-mynameis-4461088513,2026-09-17T14:48:46.182553+00:00
0,Python Developer | Switzerland,linkedin,Python Software Engineer Digital Assets,IMC Trading,"Zug, Switzerland",On-site,Full-time,Python,,English,,,Recent,https://ch.linkedin.com/jobs/view/python-software-engineer-digital-assets-at-imc-trading-4457313437,2026-09-17T14:48:46.182743+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer (m/f/n),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-m-f-n-at-eset-4414037159,2026-09-17T14:48:50.892451+00:00
0,Python Developer | Slovakia,linkedin,Python Software Engineer - AI Security Platform (m/f/n),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,English,,,Recent,https://sk.linkedin.com/jobs/view/python-software-engineer-ai-security-platform-m-f-n-at-eset-4385072625,2026-09-17T14:48:50.892584+00:00
0,Python Developer | Slovakia,linkedin,Software Developer,Frequentis,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-developer-at-frequentis-4450333957,2026-09-17T14:48:50.892690+00:00
0,Python Developer | Slovakia,linkedin,Full-Stack Developer (Python and JavaScript/Typescript) (m/f),PwC Slovakia,"Bratislava, Bratislava, Slovakia",On-site,Full-time,"Javascript, Python, Typescript",,English,,,Recent,https://sk.linkedin.com/jobs/view/full-stack-developer-python-and-javascript-typescript-m-f-at-pwc-slovakia-4446424409,2026-09-17T14:48:50.892896+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4454046689,2026-09-17T14:48:50.892993+00:00
0,Python Developer | Slovakia,linkedin,GenAI Engineer,Capco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/genai-engineer-at-capco-4232925582,2026-09-17T14:48:50.893307+00:00
0,Python Developer | Slovakia,linkedin,GenAI Engineer,Capco,"Košice, Kosice, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/genai-engineer-at-capco-4232921932,2026-09-17T14:48:50.893411+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer (Python),Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-python-at-perform-4415707267,2026-09-17T14:48:53.340787+00:00
0,Python Developer | Czech Republic,linkedin,Fullstack Python + React Engineer - Remote Work,BairesDev,Dominican Republic,Remote,Full-time,Python,React,English,,,Recent,https://do.linkedin.com/jobs/view/fullstack-python-%2B-react-engineer-remote-work-at-bairesdev-4467540891,2026-09-17T14:48:53.340919+00:00
0,Python Developer | Czech Republic,linkedin,Python AI Engineer - Remote Work,BairesDev,"Santo Domingo, Distrito Nacional, Dominican Republic",Remote,Full-time,Python,,English,,,Recent,https://do.linkedin.com/jobs/view/python-ai-engineer-remote-work-at-bairesdev-4467556536,2026-09-17T14:48:53.341023+00:00
0,Python Developer | Czech Republic,linkedin,Full Stack Developer,Flatiron Software,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-developer-at-flatiron-software-4464325183,2026-09-17T14:48:53.341122+00:00
0,Python Developer | Czech Republic,linkedin,Software Engineer / AI Engineer,AI Robotix,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-ai-engineer-at-ai-robotix-4466302532,2026-09-17T14:48:53.341550+00:00
0,Python Developer | Czech Republic,linkedin,AI/ML Engineer,Perform,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/ai-ml-engineer-at-perform-4415691552,2026-09-17T14:48:53.341645+00:00
0,Python Developer | Czech Republic,linkedin,Data Engineer (Python + AWS + DBT) - Remote - Latin America,FullStack,"Santo Domingo Oeste, Santo Domingo, Dominican Republic",Remote,Full-time,Python,Aws,English,,,Recent,https://do.linkedin.com/jobs/view/data-engineer-python-%2B-aws-%2B-dbt-remote-latin-america-at-fullstack-4459389744,2026-09-17T14:48:53.341742+00:00
0,Python Developer | Poland,linkedin,Python Developer,ALGOTEQUE Innovation Hub,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-at-algoteque-innovation-hub-4464425909,2026-09-17T14:48:55.817041+00:00
0,Python Developer | Poland,linkedin,Python Developer – B2B,ALGOTEQUE Innovation Hub,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-%E2%80%93-b2b-at-algoteque-innovation-hub-4465300143,2026-09-17T14:48:55.817177+00:00
0,Python Developer | Poland,linkedin,Python Developer with Cloud Native - Tieto Tech Consulting (m/f/d),Tieto,"Szczecin, Zachodniopomorskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-with-cloud-native-tieto-tech-consulting-m-f-d-at-tieto-4465694641,2026-09-17T14:48:55.817821+00:00
0,Python Developer | Poland,linkedin,Python Developer with Cloud Native - Tieto Tech Consulting (m/f/d),Tieto,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-developer-with-cloud-native-tieto-tech-consulting-m-f-d-at-tieto-4465695667,2026-09-17T14:48:55.818020+00:00
0,Python Developer | USA,linkedin,Python Django Developer,Tata Consultancy Services,"Morrisville, NC",On-site,Full-time,Python,Django,English,,,Recent,https://www.linkedin.com/jobs/view/python-django-developer-at-tata-consultancy-services-4451909310,2026-09-17T14:48:58.168130+00:00
0,Python Developer | USA,linkedin,Python Developer,LTM,"Irving, TX",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-ltm-4438331320,2026-09-17T14:48:58.168273+00:00
0,Python Developer | USA,linkedin,Python Django Developer,Tata Consultancy Services,"San Jose, CA",On-site,Full-time,Python,Django,English,,,Recent,https://www.linkedin.com/jobs/view/python-django-developer-at-tata-consultancy-services-4457648341,2026-09-17T14:48:58.168478+00:00
0,Python Developer | USA,linkedin,Python Developer III,Bank of America,"Jersey City, NJ",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-iii-at-bank-of-america-4454812137,2026-09-17T14:48:58.168572+00:00
0,Python Developer | USA,linkedin,Python Developer III,Bank of America,"Houston, TX",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-iii-at-bank-of-america-4454559022,2026-09-17T14:48:58.168666+00:00
0,Python Developer | USA,linkedin,Python Developer,Synechron,"Jersey City, NJ",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-developer-at-synechron-4464227292,2026-09-17T14:48:58.168852+00:00
0,Python Developer | USA,linkedin,Python Engineer and Developer - Associate,iCapital,"Stamford, CT",On-site,Full-time,Python,Associate,English,,,Recent,https://www.linkedin.com/jobs/view/python-engineer-and-developer-associate-at-icapital-4457571716,2026-09-17T14:48:58.168948+00:00
0,Python Developer | USA,linkedin,Python/Software Developer,Advatix LATAM,"Bronx, NY",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-software-developer-at-advatix-latam-4462361684,2026-09-17T14:48:58.169038+00:00
0,Python Developer | United Kingdom,linkedin,Python Software Developer - Backend,Xelix,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-software-developer-backend-at-xelix-4459354657,2026-09-17T14:49:00.667342+00:00
0,Python Developer | United Kingdom,linkedin,Software Engineer Python Django SQL - FinTech,Client Server,"London, England, United Kingdom",On-site,Full-time,Python,"Sql, Django",English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-python-django-sql-fintech-at-client-server-4465587605,2026-09-17T14:49:00.667452+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,VirtueTech Recruitment Group,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-virtuetech-recruitment-group-4466203715,2026-09-17T14:49:00.667753+00:00
0,Python Developer | United Kingdom,linkedin,Sr Python Developer – Trading / Risk Platforms,Crisil,"London Area, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/sr-python-developer-%E2%80%93-trading-risk-platforms-at-crisil-4458724672,2026-09-17T14:49:00.667855+00:00
0,Python Developer | United Kingdom,linkedin,Software Engineer III - Backend Python,JPMorganChase,"Bournemouth, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-iii-backend-python-at-jpmorganchase-4444969828,2026-09-17T14:49:00.668155+00:00
0,Python Test | Germany,linkedin,Embedded Python Tester | Embedded Systems | CI | Python (all gender),ALTEN,"Munich, Bavaria, Germany",On-site,Full-time,"Embedded Systems, Python",,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-python-tester-embedded-systems-ci-python-all-gender-at-alten-4455020927,2026-09-17T14:49:03.130386+00:00
0,Python Test | Germany,linkedin,Component Test Engineer – C++ / Python/Pybind,L&T Technology Services,"Böblingen, Baden-Württemberg, Germany",On-site,Full-time,"C, C++, Python",,English,,,Recent,https://de.linkedin.com/jobs/view/component-test-engineer-%E2%80%93-c%2B%2B-python-pybind-at-l-t-technology-services-4454989452,2026-09-17T14:49:03.130493+00:00
0,Python Test | Germany,linkedin,Software Test Engineer C++/Python (m/w/d),SPECTRUM AG,"Kiel, Schleswig-Holstein, Germany",On-site,Full-time,"C, C++, Python",,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-c%2B%2B-python-m-w-d-at-spectrum-ag-4454603053,2026-09-17T14:49:03.130599+00:00
0,Python Test | Germany,linkedin,Softwareentwickler Python (w/m/d),FRITZ!,"Berlin, Berlin, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/softwareentwickler-python-w-m-d-at-fritz%21-4462227638,2026-09-17T14:49:03.130695+00:00
0,Python Test | Germany,linkedin,Test Automation Engineer (m/w/d) – Python & Squish,ACONEXT,"Stuttgart, Baden-Württemberg, Germany",On-site,Full-time,"Python, Test Automation",,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-engineer-m-w-d-%E2%80%93-python-squish-at-aconext-4460494276,2026-09-17T14:49:03.130792+00:00
0,Python Test | Germany,linkedin,Testingenieur Software (all gender),ALTEN,"Backnang, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/testingenieur-software-all-gender-at-alten-4457799142,2026-09-17T14:49:03.130900+00:00
0,Python Test | Germany,linkedin,Software Test Automation Engineer (d/f/m),Leica Microsystems,"Mannheim, Baden-Württemberg, Germany",On-site,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-automation-engineer-d-f-m-at-leica-microsystems-4428288334,2026-09-17T14:49:03.131007+00:00
0,Python Test | Germany,linkedin,Software Test Engineer (m/w/x),K-tronik GmbH,"Nuremberg, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-m-w-x-at-k-tronik-gmbh-4461458975,2026-09-17T14:49:03.131111+00:00
0,Python Test | Germany,linkedin,Software Test Engineer (m/w/d) Python,Randstad Deutschland,"Bremen, Bremen, Germany",On-site,Full-time,Python,,English,,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-m-w-d-python-at-randstad-deutschland-4467555518,2026-09-17T14:49:03.131210+00:00
0,Python Test | Austria,linkedin,QA Engineer (all genders) - Bug Hunter,Viewpointsystem,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/qa-engineer-all-genders-bug-hunter-at-viewpointsystem-4458831961,2026-09-17T14:49:05.581147+00:00
0,Python Test | Austria,linkedin,Junior QA Engineer,Delta Electronics EMEA,"Vienna, Vienna, Austria",On-site,Full-time,,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-qa-engineer-at-delta-electronics-emea-4464858415,2026-09-17T14:49:05.581286+00:00
0,Python Test | Austria,linkedin,Test Automation Engineer (all genders) [Wien],adesso Austria GmbH,"Vienna, Austria",On-site,Full-time,Test Automation,,English,,,Recent,https://at.linkedin.com/jobs/view/test-automation-engineer-all-genders-wien-at-adesso-austria-gmbh-4370503347,2026-09-17T14:49:05.581686+00:00
0,Python Test | Austria,linkedin,AI Quality Automation Engineer (m/f/d),MED-EL,"Innsbruck, Tyrol, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/ai-quality-automation-engineer-m-f-d-at-med-el-4460189745,2026-09-17T14:49:05.581972+00:00
0,Python Test | Austria,linkedin,AI Quality Automation Engineer (m/w/d),MED-EL,"Innsbruck, Tyrol, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/ai-quality-automation-engineer-m-w-d-at-med-el-4460191698,2026-09-17T14:49:05.582067+00:00
0,Python Test | Switzerland,linkedin,Test Automation Specialist - Data Testing,Infinity Quest,Zürich Metropolitan Area,On-site,Full-time,Test Automation,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-automation-specialist-data-testing-at-infinity-quest-4467994106,2026-09-17T14:49:08.020827+00:00
0,Python Test | Switzerland,linkedin,Software Test & Validation Engineer,Harmattan AI,"Lausanne, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-test-validation-engineer-at-harmattan-ai-4398385941,2026-09-17T14:49:08.020930+00:00
0,Python Test | Switzerland,linkedin,Software Engineer in Test,Hexagon Robotics,"Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-in-test-at-hexagon-robotics-4466201111,2026-09-17T14:49:08.021215+00:00
0,Python Test | Switzerland,linkedin,Software & test engineer,Qim info,"Geneva, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-test-engineer-at-qim-info-4465965577,2026-09-17T14:49:08.021327+00:00
0,Python Test | Slovakia,linkedin,Junior KI-Ingenieur (m/w/d) – KI-Code-Qualitätsvalidierung für T Cloud Public,Deutsche Telekom,"Košice, Kosice, Slovakia",On-site,Full-time,,"Junior, R",English,,,Recent,https://sk.linkedin.com/jobs/view/junior-ki-ingenieur-m-w-d-%E2%80%93-ki-code-qualit%C3%A4tsvalidierung-f%C3%BCr-t-cloud-public-at-deutsche-telekom-4467213584,2026-09-17T14:49:12.727745+00:00
0,Python Test | Czech Republic,linkedin,Mid-Level QA Automation Engineer (Fluent Mandarin/Short-term Contract) - Remote - Latin America,FullStack,"La Vega, La Vega, Dominican Republic",Remote,Contract,,Mid-Level,English,,,Recent,https://do.linkedin.com/jobs/view/mid-level-qa-automation-engineer-fluent-mandarin-short-term-contract-remote-latin-america-at-fullstack-4461226630,2026-09-17T14:49:15.198041+00:00
0,Python Test | Czech Republic,linkedin,Mid-Level QA Automation Engineer (Fluent Mandarin/Short-term Contract) - Remote - Latin America,FullStack,"Higüey, La Altagracia, Dominican Republic",Remote,Contract,,Mid-Level,English,,,Recent,https://do.linkedin.com/jobs/view/mid-level-qa-automation-engineer-fluent-mandarin-short-term-contract-remote-latin-america-at-fullstack-4461226629,2026-09-17T14:49:15.198132+00:00
0,Python Test | Poland,linkedin,Python Automation Tester (f/m/x),Sii Poland,"Katowice, Śląskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-automation-tester-f-m-x-at-sii-poland-4453889913,2026-09-17T14:49:17.674571+00:00
0,Python Test | Poland,linkedin,Python Automation Tester (f/m/x),Sii Poland,"Cracow, Małopolskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-automation-tester-f-m-x-at-sii-poland-4453898870,2026-09-17T14:49:17.674709+00:00
0,Python Test | Poland,linkedin,Strong Junior/Middle Python Test Engineer IRC304444,GlobalLogic,"Cracow, Małopolskie, Poland",On-site,Full-time,Python,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/strong-junior-middle-python-test-engineer-irc304444-at-globallogic-4465575174,2026-09-17T14:49:17.674925+00:00
0,Python Test | Poland,linkedin,Automation Test Engineer,Hitachi Energy,Cracow Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/automation-test-engineer-at-hitachi-energy-4427904256,2026-09-17T14:49:17.675457+00:00
0,Python Test | Poland,linkedin,Python Software Engineer - Test Automation Framework (Embedded),Sonova Group,"Warsaw, Mazowieckie, Poland",On-site,Full-time,"Python, Test Automation",,English,,,Recent,https://pl.linkedin.com/jobs/view/python-software-engineer-test-automation-framework-embedded-at-sonova-group-4436777037,2026-09-17T14:49:17.675555+00:00
0,Python Test | USA,linkedin,Python Software Developer in Test - Assistant Vice President,iCapital,"Salt Lake City, UT",On-site,Full-time,Python,,English,,,Recent,https://www.linkedin.com/jobs/view/python-software-developer-in-test-assistant-vice-president-at-icapital-4387280012,2026-09-17T14:49:20.155922+00:00
0,Python Test | USA,linkedin,Test Automation Engineer,CACI International Inc,"Linthicum, MD",On-site,Internship,Test Automation,,English,,,Recent,https://www.linkedin.com/jobs/view/test-automation-engineer-at-caci-international-inc-4459534475,2026-09-17T14:49:20.156425+00:00
0,Python Test | United Kingdom,linkedin,Test Engineer,UBDS Digital,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-ubds-digital-4403806849,2026-09-17T14:49:22.697770+00:00
0,Python Test | United Kingdom,linkedin,Test Engineer,iO Associates,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-io-associates-4462771859,2026-09-17T14:49:22.697971+00:00
0,Python Test | United Kingdom,linkedin,Software Engineer III - Python/Test Automation,JPMorganChase,"Glasgow, Scotland, United Kingdom",On-site,Full-time,"Python, Test Automation",,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-iii-python-test-automation-at-jpmorganchase-4449694896,2026-09-17T14:49:22.698162+00:00
0,Python Test | United Kingdom,linkedin,Test Automaton Engineer,Leidos,"Farnborough, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automaton-engineer-at-leidos-4454015234,2026-09-17T14:49:22.698271+00:00
0,Firmware Engineer | Germany,linkedin,Firmware Engineer (f/m/d) for Embedded / Automotive / ASIP RISC‑-V,Renesas Electronics,"Germering, Bavaria, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/firmware-engineer-f-m-d-for-embedded-automotive-asip-risc%E2%80%91-v-at-renesas-electronics-4464350537,2026-09-17T14:49:25.122157+00:00
0,Firmware Engineer | Germany,linkedin,Softwareentwickler Embedded Systems (m/w/d),FERCHAU,"Erfurt, Thuringia, Germany",On-site,Full-time,Embedded Systems,,English,,,Recent,https://de.linkedin.com/jobs/view/softwareentwickler-embedded-systems-m-w-d-at-ferchau-4438583329,2026-09-17T14:49:25.122281+00:00
0,Firmware Engineer | Germany,linkedin,"Embedded Firmware Engineer (m/f/x) Credentials, Interfaces and Cybersecurity",ELATEC Group | Allegion,"Puchheim, Bavaria, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-firmware-engineer-m-f-x-credentials-interfaces-and-cybersecurity-at-elatec-group-allegion-4462138020,2026-09-17T14:49:25.122599+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer (m/w/d),MotionMiners GmbH,"Dortmund, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-m-w-d-at-motionminers-gmbh-4465981728,2026-09-17T14:49:25.122699+00:00
0,Firmware Engineer | Germany,linkedin,Firmware Engineer,termios,"Düsseldorf, North Rhine-Westphalia, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/firmware-engineer-at-termios-4465506869,2026-09-17T14:49:25.122794+00:00
0,Firmware Engineer | Germany,linkedin,EMBEDDED RUST SOFTWARE ENTWICKLER (M/W/D),WOLF GmbH,"Mainburg, Bavaria, Germany",On-site,Full-time,Rust,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-rust-software-entwickler-m-w-d-at-wolf-gmbh-4468624269,2026-09-17T14:49:25.122992+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Firmware Developer (C) - Smart Pocket / Mobile Robotics (M/W/D)*,TGW Logistics,"Wels, Upper Austria, Austria",Remote,Full-time,"C, Firmware",,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-firmware-developer-c-smart-pocket-mobile-robotics-m-w-d-at-tgw-logistics-4416829497,2026-09-17T14:49:27.546991+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Firmware Developer (C) - Smart Pocket / Mobile Robotics (M/F/D)*,TGW Logistics,"Wels, Upper Austria, Austria",Remote,Full-time,"C, Firmware",,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-firmware-developer-c-smart-pocket-mobile-robotics-m-f-d-at-tgw-logistics-4416891469,2026-09-17T14:49:27.547116+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Soft­ware Engi­neer (m/w/d),BWT Group,"Mondsee, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-soft%C2%ADware-engi%C2%ADneer-m-w-d-at-bwt-group-4466560175,2026-09-17T14:49:27.547325+00:00
