relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e-Bike Systems,Specialized Bicycle Components,"Cham, Zug, Switzerland",On-site,Full-time,,,,,,5 days ago,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-at-specialized-bicycle-components-4249261377,2026-02-07T16:14:53.771334+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer 80-100%,Novasina AG,"Lachen, Schwyz, Switzerland",On-site,Full-time,,,,,,2 weeks ago,https://ch.linkedin.com/jobs/view/embedded-software-engineer-80-100%25-at-novasina-ag-4354293801,2026-02-07T16:14:53.771636+00:00
0,Firmware Engineer | Switzerland,linkedin,Junior Software Engineer (TE-MPE-CB-2026-16-GRAE),CERN,"Geneva, Geneva, Switzerland",On-site,Full-time,,Junior,,,,1 week ago,https://ch.linkedin.com/jobs/view/junior-software-engineer-te-mpe-cb-2026-16-grae-at-cern-4356611008,2026-02-07T16:14:53.772202+00:00
0,Firmware Engineer | Switzerland,linkedin,C++ Software Engineer (80%-100%) – Zug,Code Compass 🧭,"Zug, Switzerland",On-site,Full-time,"C, C++",,,,,1 day ago,https://ch.linkedin.com/jobs/view/c%2B%2B-software-engineer-80%25-100%25-%E2%80%93-zug-at-code-compass-%F0%9F%A7%AD-4361401632,2026-02-07T16:14:53.772471+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Software Engineer,Wing,"Palo Alto, CA",On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-wing-4344488460,2026-02-07T16:14:56.503087+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Software Engineer,Meta,"Burlingame, CA",On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301803390,2026-02-07T16:14:56.503528+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Software Engineer,Meta,"Sunnyvale, CA",On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301499980,2026-02-07T16:14:56.503666+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Software Engineer,Meta,"Redmond, WA",On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301812138,2026-02-07T16:14:56.503799+00:00
0,Firmware Engineer | Remote,linkedin,Software Engineer I,Intuit,"Mountain View, CA",On-site,Full-time,,,,,,1 day ago,https://www.linkedin.com/jobs/view/software-engineer-i-at-intuit-4369785394,2026-02-07T16:14:56.504209+00:00
0,Firmware Engineer | Remote,linkedin,Software Engineer,Cisco,"Bengaluru, Karnataka, India",On-site,Full-time,,,,,,4 days ago,https://in.linkedin.com/jobs/view/software-engineer-at-cisco-4368615623,2026-02-07T16:14:56.504337+00:00
0,Firmware Engineer | Slovakia,linkedin,Java/Kotlin Software Engineer,Innovatrics,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Java,Kotlin,,,,2 weeks ago,https://sk.linkedin.com/jobs/view/java-kotlin-software-engineer-at-innovatrics-4365038539,2026-02-07T16:14:58.909071+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Paymentology,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,,,,22 hours ago,https://sk.linkedin.com/jobs/view/software-engineer-at-paymentology-4369923368,2026-02-07T16:14:58.909235+00:00
0,Firmware Engineer | Slovakia,linkedin,Java/Kotlin Software Engineer,Innovatrics,"Bratislava, Slovakia",On-site,Full-time,Java,Kotlin,,,,1 week ago,https://sk.linkedin.com/jobs/view/java-kotlin-software-engineer-at-innovatrics-4356424690,2026-02-07T16:14:58.909533+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,,,,1 day ago,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4369673005,2026-02-07T16:14:58.909673+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,,,,1 day ago,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4369669372,2026-02-07T16:14:58.909966+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer (iOS) ID48367,AgileEngine,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,,,,3 weeks ago,https://sk.linkedin.com/jobs/view/software-engineer-ios-id48367-at-agileengine-4359044616,2026-02-07T16:14:58.910105+00:00
0,Firmware Engineer | Slovakia,linkedin,Backend Software Engineer (Slovakia),Polystar | Elisa Industriq,Slovakia,On-site,Full-time,,,,,,4 days ago,https://sk.linkedin.com/jobs/view/backend-software-engineer-slovakia-at-polystar-elisa-industriq-4361219893,2026-02-07T16:14:58.910237+00:00
0,Firmware Engineer | Czech Republic,linkedin,"Software Engineer, Platform & Integrations (Remote)",InvestorFlow,"Santo Domingo, Distrito Nacional, Dominican Republic",Remote,Full-time,,,,,,20 hours ago,https://do.linkedin.com/jobs/view/software-engineer-platform-integrations-remote-at-investorflow-4369943526,2026-02-07T16:15:01.303269+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer III,Stats Perform,Dominican Republic,On-site,Full-time,,,,,,5 hours ago,https://do.linkedin.com/jobs/view/software-engineer-iii-at-stats-perform-4370016401,2026-02-07T16:15:01.303678+00:00
0,Firmware Engineer | Czech Republic,linkedin,Deployment & Maintenance Software Engineer,Derq,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,,,,1 day ago,https://do.linkedin.com/jobs/view/deployment-maintenance-software-engineer-at-derq-4361063834,2026-02-07T16:15:01.303811+00:00
0,Firmware Engineer | Czech Republic,linkedin,"Software Engineer, Platform & Integrations",InvestorFlow,"Santiago de los Caballeros, Santiago, Dominican Republic",On-site,Full-time,,,,,,20 hours ago,https://do.linkedin.com/jobs/view/software-engineer-platform-integrations-at-investorflow-4369950238,2026-02-07T16:15:01.303964+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer - Data & Integrations,Ethics Code,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,,,,1 week ago,https://do.linkedin.com/jobs/view/software-engineer-data-integrations-at-ethics-code-4367333675,2026-02-07T16:15:01.304231+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer (C/C++),Spline,"Tychy, Śląskie, Poland",On-site,Full-time,"C, C++",,,,,1 week ago,https://pl.linkedin.com/jobs/view/embedded-software-engineer-c-c%2B%2B-at-spline-4366773853,2026-02-07T16:15:03.759362+00:00
0,Firmware Engineer | Poland,linkedin,Software Engineer,Wallester,Poland,On-site,Full-time,,,,,,4 days ago,https://pl.linkedin.com/jobs/view/software-engineer-at-wallester-4357741500,2026-02-07T16:15:03.759507+00:00
0,Firmware Engineer | Poland,linkedin,Java Software Engineer,LT Harper - Cyber Security Recruitment,Poland,On-site,Full-time,Java,,,,,4 days ago,https://pl.linkedin.com/jobs/view/java-software-engineer-at-lt-harper-cyber-security-recruitment-4357579025,2026-02-07T16:15:03.759643+00:00
0,Firmware Engineer | Poland,linkedin,Junior Software Engineer,Asana,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,"Junior, Asana",,,,3 hours ago,https://pl.linkedin.com/jobs/view/junior-software-engineer-at-asana-4315919819,2026-02-07T16:15:03.759779+00:00
0,Firmware Engineer | Poland,linkedin,iOS Software Engineer,MORO TECH,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,,,,1 week ago,https://pl.linkedin.com/jobs/view/ios-software-engineer-at-moro-tech-4366159496,2026-02-07T16:15:03.759931+00:00
0,Firmware Engineer | Poland,linkedin,Android Software Engineer,MORO TECH,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,,,,3 weeks ago,https://pl.linkedin.com/jobs/view/android-software-engineer-at-moro-tech-4361543354,2026-02-07T16:15:03.760078+00:00
0,Firmware Engineer | Poland,linkedin,Junior Software Engineer,Nike,Gdansk Metropolitan Area,On-site,Full-time,,Junior,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/junior-software-engineer-at-nike-4364939000,2026-02-07T16:15:03.760217+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Developer,Logitech,"Cracow, Małopolskie, Poland",On-site,Full-time,,,,,,1 week ago,https://pl.linkedin.com/jobs/view/embedded-software-developer-at-logitech-4344063467,2026-02-07T16:15:03.760346+00:00
0,Firmware Engineer | Poland,linkedin,.NET Software Engineer,Volvo Group,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,,,,4 days ago,https://pl.linkedin.com/jobs/view/net-software-engineer-at-volvo-group-4368620688,2026-02-07T16:15:03.760491+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Meta,"New York, NY",On-site,Full-time,,,,,,2 weeks ago,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4353883385,2026-02-07T16:15:06.376928+00:00
0,Firmware Engineer | USA,linkedin,"Software Engineer, Android",Suno,"New York, NY",On-site,Full-time,,,,,,3 days ago,https://www.linkedin.com/jobs/view/software-engineer-android-at-suno-4357743455,2026-02-07T16:15:06.377204+00:00
0,Firmware Engineer | United Kingdom,linkedin,Graduate Embedded Software Engineer,Sepura,"Cambridge, England, United Kingdom",On-site,Full-time,,Graduate,,,,3 weeks ago,https://uk.linkedin.com/jobs/view/graduate-embedded-software-engineer-at-sepura-4363604428,2026-02-07T16:15:08.813042+00:00
0,Firmware Engineer | United Kingdom,linkedin,Junior Embedded Engineer,Purposeology,"Bristol, England, United Kingdom",On-site,Full-time,,Junior,,,,2 days ago,https://uk.linkedin.com/jobs/view/junior-embedded-engineer-at-purposeology-4369983978,2026-02-07T16:15:08.813204+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,"Mid-Way Supply, Inc.","Leicester, England, United Kingdom",On-site,Full-time,,,,,,2 weeks ago,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-mid-way-supply-inc-4365177056,2026-02-07T16:15:08.813343+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Engineer - Multiple levels,Amodo Design,"Sheffield, England, United Kingdom",On-site,Full-time,Firmware,,,,,1 week ago,https://uk.linkedin.com/jobs/view/firmware-engineer-multiple-levels-at-amodo-design-4367654759,2026-02-07T16:15:08.813609+00:00
0,Firmware Engineer | United Kingdom,linkedin,"Software Engineer, Product",Meta,"London, England, United Kingdom",On-site,Full-time,,,,,,1 week ago,https://uk.linkedin.com/jobs/view/software-engineer-product-at-meta-4254318562,2026-02-07T16:15:08.813742+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Engineer,STATSports,"Newry Mourne And Down, Northern Ireland, United Kingdom",On-site,Full-time,Firmware,,,,,3 weeks ago,https://uk.linkedin.com/jobs/view/firmware-engineer-at-statsports-4360027486,2026-02-07T16:15:08.813871+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,Christy Media Solutions,"Surrey, England, United Kingdom",On-site,Full-time,,,,,,3 days ago,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-christy-media-solutions-4358882953,2026-02-07T16:15:08.814153+00:00
0,Firmware Engineer | United Kingdom,linkedin,Software Engineer - London,Zopa Bank,"London, England, United Kingdom",On-site,Full-time,,,,,,1 week ago,https://uk.linkedin.com/jobs/view/software-engineer-london-at-zopa-bank-4036813631,2026-02-07T16:15:08.814284+00:00
33,Tester | Germany,freelancermap,"Ephesus - Softwaretest: Senior-Tester, Agile Senior-Tester (m/w/d)",Freelancermap Client,Nürnberg und/oder Remote Deutschland,Remote,Freiberuflich,,"Senior, Agile",German,"Senior, Freelancer",,09.12.2025,https://www.freelancermap.de/projekt/ephesus-softwaretest-senior-tester-agile-senior-tester-m-w-d,2026-02-07T16:29:28.731885+00:00
33,Tester | Germany,freelancermap,Senior-Tester (m/w/d),Freelancermap Client,nürnberg Deutschland,Remote,Freiberuflich,,Senior,German,"Senior, Freelancer",,18.09.2025,https://www.freelancermap.de/projekt/senior-tester-m-w-d-2920628,2026-02-07T16:29:28.732308+00:00
33,Tester | Germany,freelancermap,Agiler Senior-Tester (m/w/d),Freelancermap Client,Nürnberg  Deutschland,Remote,Freiberuflich,,Senior,German,"Senior, Freelancer",,20.11.2025,https://www.freelancermap.de/projekt/agiler-senior-tester-m-w-d-2942292,2026-02-07T16:29:28.733309+00:00
33,Tester | Germany,freelancermap,Ephesus - Softwaretest: Senior-Tester für Barrierefreiheit (m/w/d),Freelancermap Client,Nürnberg und/oder Remote Deutschland,Remote,Freiberuflich,,"R, Senior",German,"Senior, Freelancer",,09.12.2025,https://www.freelancermap.de/projekt/ephesus-softwaretest-senior-tester-fuer-barrierefreiheit-m-w-d,2026-02-07T16:29:28.733705+00:00
33,Tester | Germany,freelancermap,Senior Performance Tester - Linux (m/w/d),Freelancermap Client,Remote Deutschland,Remote,Freiberuflich,,"Senior, Linux",German,"Senior, Freelancer",,03.02.2026,https://www.freelancermap.de/projekt/senior-performance-tester-linux-m-w-d,2026-02-07T16:29:28.734534+00:00
33,Tester | Germany,freelancermap,Senior IT Tester - 100% Remote Working - German Speakers,Freelancermap Client,munich Deutschland,Remote,Freiberuflich,,Senior,German,"Senior, Freelancer",,09.12.2025,https://www.freelancermap.de/projekt/senior-it-tester-100-prozent-remote-working-german-speakers,2026-02-07T16:29:28.735333+00:00
33,QA Engineer | Germany,freelancermap,Senior Quality Assurance Engineer (m/f/d),Freelancermap Client,Düsseldorf Deutschland,On-site,Freiberuflich,,Senior,German,"Senior, Freelancer",,05.02.2026,https://www.freelancermap.de/projekt/senior-quality-assurance-engineer-m-f-d,2026-02-07T16:30:27.095304+00:00
33,Test Automation | Germany,freelancermap,Test Automation Architect  (m/w/d) Dresden,Freelancermap Client,Dresden Deutschland,Remote,Arbeitnehmerüberlassung,Test Automation,Architect,German,"Architect, Freelancer",,05.01.2026,https://www.freelancermap.de/projekt/test-automation-architect-m-w-d-dresden,2026-02-07T16:33:28.486438+00:00
33,Test Automation | Germany,freelancermap,"Senior Tester, Serenity-Testautomatisierung (m/w/d) 80% remote / Arbeitnehmerüberlassung / IC",Freelancermap Client,Hamburg Deutschland,Remote,Arbeitnehmerüberlassung,,Senior,German,"Senior, Freelancer",,19.11.2025,https://www.freelancermap.de/projekt/senior-tester-schwerpunkt-serenity-testautomatisierung-m-w-d-80-prozent-remote-arbeitnehmerueberlassung,2026-02-07T16:33:28.487026+00:00
33,Python Developer | Germany,freelancermap,Senior Fullstack Development – Python/React für interne Digitalplattform,Freelancermap Client,Berlin Deutschland,Remote,Freiberuflich,Python,"R, React, Senior",German,"Senior, Freelancer",,13.08.2025,https://www.freelancermap.de/projekt/senior-fullstack-development-python-react-fuer-interne-digitalplattform,2026-02-07T16:34:29.304228+00:00
33,Firmware Engineer | Germany,freelancermap,Senior Embedded Engineer  (m/w/d),Freelancermap Client,Dortmund Deutschland,Remote,Freiberuflich,,Senior,German,"Senior, Freelancer",,28.11.2025,https://www.freelancermap.de/projekt/senior-embedded-engineer-m-w-d-2944711,2026-02-07T16:36:27.516749+00:00
33,Firmware Engineer | Germany,freelancermap,Senior System Engineer für Server Virtualisierung (m/w/d),Freelancermap Client,Karlsruhe Deutschland,Remote,Arbeitnehmerüberlassung,,"R, Senior",German,"Senior, Freelancer",,12.01.2026,https://www.freelancermap.de/projekt/senior-system-engineer-fuer-server-virtualisierung-m-w-d,2026-02-07T16:36:27.517281+00:00
33,Firmware Engineer | Germany,freelancermap,Senior IT Engineer – SD-WAN (m/w/d),Freelancermap Client,Köln Deutschland,Remote,Arbeitnehmerüberlassung,,Senior,German,"Senior, Freelancer",,02.02.2026,https://www.freelancermap.de/projekt/senior-it-engineer-sd-wan-m-w-d,2026-02-07T16:36:27.518785+00:00
33,Firmware Engineer | Germany,freelancermap,Senior IT Engineer (m/w/d) - JBA13965 - Constaff GmbH,Freelancermap Client,köln Deutschland,Remote,Arbeitnehmerüberlassung,,Senior,German,"Senior, Staff, Freelancer",,02.02.2026,https://www.freelancermap.de/projekt/senior-it-engineer-m-w-d-jba13965-constaff-gmbh,2026-02-07T16:36:27.518951+00:00
33,Firmware Engineer | Germany,freelancermap,"ANÜ/Temp: Tech Lead Robotics (m/f/d), Manufacturing and Engineering",Freelancermap Client,Erfurt  Deutschland,On-site,Arbeitnehmerüberlassung,,"Lead, Tech Lead",German,"Lead, Freelancer",,07.01.2026,https://www.freelancermap.de/projekt/anue-temp-tech-lead-robotics-m-f-d-manufacturing-and-engineering,2026-02-07T16:36:27.519129+00:00
20,Tester | Germany,freelancermap,Gesucht: Software Developer/Tester (m/w/d) in Arbeitnehmerüberlassung,Freelancermap Client,Bremen Deutschland,Remote,Arbeitnehmerüberlassung,,,German,Freelancer,,15.12.2025,https://www.freelancermap.de/projekt/gesucht-software-developer-tester-m-w-d-in-arbeitnehmerueberlassung,2026-02-07T16:29:28.731454+00:00
20,Tester | Germany,freelancermap,Software-/System-Tester (m/w/d) Kommunikations- & Energiemanagementsysteme,Freelancermap Client,Köln Deutschland,On-site,Freiberuflich,,,German,Freelancer,,28.11.2025,https://www.freelancermap.de/projekt/software-system-tester-m-w-d-kommunikations-und-energiemanagementsysteme,2026-02-07T16:29:28.731664+00:00
20,Tester | Germany,freelancermap,Software Tester,Freelancermap Client,North Rhine-Westphalia Deutschland,Remote,Freiberuflich,,,German,Freelancer,,09.12.2025,https://www.freelancermap.de/projekt/software-tester-2948291,2026-02-07T16:29:28.732101+00:00
20,Tester | Germany,freelancermap,9 Monate ++ | Platform Specialist - Test & Integration,Freelancermap Client,Frankfurt am Main Deutschland,Remote,Freiberuflich,,Specialist,German,Freelancer,,09.12.2025,https://www.freelancermap.de/projekt/3-monate-platform-specialist-test-und-integration,2026-02-07T16:29:28.732519+00:00
20,Tester | Germany,freelancermap,Agile Tester (m/w/d),Freelancermap Client,nürnberg Deutschland,Remote,Freiberuflich,,Agile,German,Freelancer,,10.10.2025,https://www.freelancermap.de/projekt/agile-tester-m-w-d-2927847,2026-02-07T16:29:28.732724+00:00
20,Tester | Germany,freelancermap,Mobile-APP-Tester (m/w/d) Android & iOS,Freelancermap Client,REMOTE Deutschland,Remote,Freiberuflich,,,German,Freelancer,,12.01.2026,https://www.freelancermap.de/projekt/mobile-app-tester-m-w-d-android-und-ios,2026-02-07T16:29:28.733105+00:00
