relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Testingenieur | USA,linkedin,Test Engineer,Google,"Mountain View, CA",Remote,Internship,"Firmware, Test Automation",Lead,English,Lead,,Recent,https://www.linkedin.com/jobs/view/test-engineer-at-google-4434148716,2026-07-27T12:58:20.696860+00:00
0,Python Test | Slovakia,linkedin,"Data Engineer (medior) | Košice | Real-time dáta, moderné technológie a výsledky, ktoré uvidíš na vlastné oči",Unique People Košice,Kosice Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/data-engineer-medior-ko%C5%A1ice-real-time-d%C3%A1ta-modern%C3%A9-technol%C3%B3gie-a-v%C3%BDsledky-ktor%C3%A9-uvid%C3%AD%C5%A1-na-vlastn%C3%A9-o%C4%8Di-at-unique-people-ko%C5%A1ice-4438705444,2026-07-27T12:59:20.146862+00:00
0,Python Test | Slovakia,linkedin,Data Scientist,Takeda,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/data-scientist-at-takeda-4421516796,2026-07-27T12:59:20.146991+00:00
0,Python Test | Poland,linkedin,Middle Python Automation Test Engineer IRC297834,GlobalLogic,"Szczecin, Zachodniopomorskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/middle-python-automation-test-engineer-irc297834-at-globallogic-4434330217,2026-07-27T12:59:24.888739+00:00
0,Python Test | Poland,linkedin,Python Automation Tester (f/m/x),Sii Poland,"Katowice, Śląskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-automation-tester-f-m-x-at-sii-poland-4440195172,2026-07-27T12:59:24.888892+00:00
0,Python Test | Poland,linkedin,Python Automation Tester (f/m/x),Sii Poland,"Gdańsk, Pomorskie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/python-automation-tester-f-m-x-at-sii-poland-4437238858,2026-07-27T12:59:24.889245+00:00
0,Python Test | Poland,linkedin,R&D Python Test Engineer,Hitachi Energy,Cracow Metropolitan Area,On-site,Full-time,Python,R,English,,,Recent,https://pl.linkedin.com/jobs/view/r-d-python-test-engineer-at-hitachi-energy-4427923089,2026-07-27T12:59:24.889359+00:00
0,Python Test | Poland,linkedin,QA Automation with Python,Luxoft Poland,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-automation-with-python-at-luxoft-poland-4443328544,2026-07-27T12:59:24.889469+00:00
0,Python Test | Poland,linkedin,Python Software Engineer - Test Automation Framework (Embedded),Sonova Group,"Warsaw, Mazowieckie, Poland",On-site,Full-time,"Python, Test Automation",,English,,,Recent,https://pl.linkedin.com/jobs/view/python-software-engineer-test-automation-framework-embedded-at-sonova-group-4436777037,2026-07-27T12:59:24.889580+00:00
0,Python Test | Poland,linkedin,Software Developer in Test (Python),Veeam Software,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-developer-in-test-python-at-veeam-software-4440620589,2026-07-27T12:59:24.889709+00:00
0,Python Test | USA,linkedin,Software Design Engineer,Molex,"Conway, AR",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-design-engineer-at-molex-4417682592,2026-07-27T12:59:27.415156+00:00
0,Python Test | USA,linkedin,"Software Engineer, Automation",Vivint,"Lehi, UT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-automation-at-vivint-4435921001,2026-07-27T12:59:27.415306+00:00
0,Python Test | USA,linkedin,Automation Engineer,MANTECH,"San Antonio, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/automation-engineer-at-mantech-4429402572,2026-07-27T12:59:27.415429+00:00
0,Python Test | USA,linkedin,"Software Engineer, Automation",NRG Energy,"Utah, United States",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-automation-at-nrg-energy-4435698592,2026-07-27T12:59:27.415546+00:00
0,Python Test | USA,linkedin,"Software Engineer, NPI",Fluidstack,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-npi-at-fluidstack-4441370887,2026-07-27T12:59:27.415789+00:00
0,Python Test | USA,linkedin,"Software Engineer II, Automation",Vivint,"Lehi, UT",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-ii-automation-at-vivint-4435917227,2026-07-27T12:59:27.415902+00:00
0,Python Test | USA,linkedin,Python Test Automation Engineer,EPAM Systems,"Los Angeles, CA",On-site,Full-time,"Python, Test Automation",,English,,,Recent,https://www.linkedin.com/jobs/view/python-test-automation-engineer-at-epam-systems-4418759650,2026-07-27T12:59:27.416152+00:00
0,Python Test | United Kingdom,linkedin,System Test Engineer,Dexory,"Oxfordshire, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/system-test-engineer-at-dexory-4393589214,2026-07-27T12:59:29.917466+00:00
0,Python Test | United Kingdom,linkedin,Data Processing Developer,Akkodis,"Harwell, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/data-processing-developer-at-akkodis-4440467648,2026-07-27T12:59:29.917590+00:00
0,Python Test | United Kingdom,linkedin,Automation Engineer,Qualient Technology Solutions UK Limited,"Sheffield, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/automation-engineer-at-qualient-technology-solutions-uk-limited-4440771276,2026-07-27T12:59:29.917725+00:00
0,Python Test | United Kingdom,linkedin,Test Automation Specialist,Coforge,"Sheffield, England, United Kingdom",On-site,Full-time,Test Automation,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-specialist-at-coforge-4439145651,2026-07-27T12:59:29.918074+00:00
0,Python Test | United Kingdom,linkedin,Infrastructure Tester,CGI,"Gloucester, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/infrastructure-tester-at-cgi-4368377338,2026-07-27T12:59:29.918415+00:00
0,Firmware Engineer | Germany,linkedin,Firmware Engineer,planqc,"Garching, Bavaria, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/firmware-engineer-at-planqc-4434830635,2026-07-27T12:59:32.357624+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software / Firmware Engineer (m/w/d) – ELTRA,ELTRA,"Haan, North Rhine-Westphalia, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-firmware-engineer-m-w-d-%E2%80%93-eltra-at-eltra-4441170482,2026-07-27T12:59:32.357778+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Firmware Developer (Agri-Tech / Sensor Systems) (m/f/d),stenon,"Potsdam, Brandenburg, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-firmware-developer-agri-tech-sensor-systems-m-f-d-at-stenon-4442227197,2026-07-27T12:59:32.357916+00:00
0,Firmware Engineer | Germany,linkedin,Firmware Engineer,Trimble Inc.,Greater Munich Metropolitan Area,On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/firmware-engineer-at-trimble-inc-4438253663,2026-07-27T12:59:32.358041+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Systems Developer (m/w/d),ACONEXT,"Berlin, Germany",On-site,Full-time,"C, C++, Embedded Linux, Embedded Systems, Firmware, Rtos","Soc, Vhdl, Fpga, Linux, Verilog, R, Git",German,,,Recent,https://de.linkedin.com/jobs/view/embedded-systems-developer-m-w-d-at-aconext-4440221857,2026-07-27T12:59:32.358156+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software / Firmware Engineer (m/w/d) – ELTRA,ELTRA,Greater Dusseldorf Area,On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-firmware-engineer-m-w-d-%E2%80%93-eltra-at-eltra-4439210350,2026-07-27T12:59:32.358265+00:00
0,Firmware Engineer | Germany,linkedin,Firmware Developer (m/w/d),dormakaba,"Bonn, North Rhine-Westphalia, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/firmware-developer-m-w-d-at-dormakaba-4416301543,2026-07-27T12:59:32.358491+00:00
0,Firmware Engineer | Germany,linkedin,Firmware Engineer PCIe/NVMe Storage Controllers (m/f/d),Swissbit AG,Greater Dresden Area,On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/firmware-engineer-pcie-nvme-storage-controllers-m-f-d-at-swissbit-ag-4418371018,2026-07-27T12:59:32.358596+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Engineer (m/f/d),Alpitronic,"Nuremberg, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-m-f-d-at-alpitronic-4385741400,2026-07-27T12:59:32.358719+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Engineer Zephyr (m/w/d),FERCHAU,"Hall in Tirol, Tyrol, Austria",On-site,Full-time,,Zephyr,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-engineer-zephyr-m-w-d-at-ferchau-4438566964,2026-07-27T12:59:34.818229+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Firmware Developer (C) - Smart Pocket / Mobile Robotics (M/W/D)*,TGW Logistics,"Wels, Upper Austria, Austria",Remote,Full-time,"C, Firmware",,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-firmware-developer-c-smart-pocket-mobile-robotics-m-w-d-at-tgw-logistics-4416829497,2026-07-27T12:59:34.818386+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Engineer,ENPULSION,"Vienna, Vienna, Austria",Remote,Contract,"C, C++, Can, Ci/Cd, Python, Rtos","Devops, Git",English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-engineer-at-enpulsion-4432741715,2026-07-27T12:59:34.818503+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Firmware Developer (C) - Smart Pocket / Mobile Robotics (M/F/D)*,TGW Logistics,"Wels, Upper Austria, Austria",Remote,Full-time,"C, Firmware",,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-firmware-developer-c-smart-pocket-mobile-robotics-m-f-d-at-tgw-logistics-4416891469,2026-07-27T12:59:34.818618+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Linux Engineer (m/w/d),MED-EL,"Innsbruck, Tyrol, Austria",On-site,Full-time,Embedded Linux,Linux,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-linux-engineer-m-w-d-at-med-el-4443305635,2026-07-27T12:59:34.818772+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Developer (m/w/d),Fronius Österreich,"Thalheim bei Wels, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-developer-m-w-d-at-fronius-%C3%B6sterreich-4435813794,2026-07-27T12:59:34.818887+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Linux Engineer (m/f/d),MED-EL,"Innsbruck, Tyrol, Austria",On-site,Full-time,Embedded Linux,Linux,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-linux-engineer-m-f-d-at-med-el-4443302841,2026-07-27T12:59:34.819008+00:00
0,Firmware Engineer | Austria,linkedin,Software Developer for Embedded Systems (m/w/d),Delta Electronics EMEA,"Vienna, Vienna, Austria",On-site,Full-time,Embedded Systems,,English,,,Recent,https://at.linkedin.com/jobs/view/software-developer-for-embedded-systems-m-w-d-at-delta-electronics-emea-4437995032,2026-07-27T12:59:34.819118+00:00
0,Firmware Engineer | Austria,linkedin,Software Engineer Embedded,Sprecher Automation,"Linz, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-embedded-at-sprecher-automation-4443164959,2026-07-27T12:59:34.819345+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software / Firmware Engineer (m/w/d),Cobble - Van de Wiele Limited,"Wetzikon, Zurich, Switzerland",On-site,Full-time,Firmware,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-firmware-engineer-m-w-d-at-cobble-van-de-wiele-limited-4442680057,2026-07-27T12:59:37.255836+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Development Engineer (a) 80-100%,Trafag,"Bubikon, Zurich, Switzerland",Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-development-engineer-a-80-100%25-at-trafag-4436757599,2026-07-27T12:59:37.255982+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Engineer Firmware (m/w/d),Rocken®,"St Gallen, St Gallen, Switzerland",On-site,Full-time,"C, C++, Can, Embedded Systems, Firmware, Rtos","Gitlab Ci, Gitlab, R, Git",German,,,Recent,https://ch.linkedin.com/jobs/view/embedded-engineer-firmware-m-w-d-at-rocken%C2%AE-4444368959,2026-07-27T12:59:37.256099+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software und Firmware Entwickler*in (m/w/d),Rocken®,"Zurich, Zurich, Switzerland",On-site,Full-time,Firmware,,German,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-und-firmware-entwickler-in-m-w-d-at-rocken%C2%AE-4444384677,2026-07-27T12:59:37.256217+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer,Humanis AG,"Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-at-humanis-ag-4435189629,2026-07-27T12:59:37.256337+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Firmware Developer,Oxigent Technologies,"Orbe, Vaud, Switzerland",On-site,Full-time,Firmware,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-firmware-developer-at-oxigent-technologies-4437276672,2026-07-27T12:59:37.256448+00:00
0,Firmware Engineer | Switzerland,linkedin,"Embedded Software Engineer (m/w/d), 80-100%",myStromer AG,"Köniz, Berne, Switzerland",Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-m-w-d-80-100%25-at-mystromer-ag-4436805028,2026-07-27T12:59:37.256557+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer / Consumer Electronics & Applied AI,Helbling Technik,"Liebefeld, Berne, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-consumer-electronics-applied-ai-at-helbling-technik-4441829743,2026-07-27T12:59:37.256688+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e-Bike Systems,Specialized Bicycle Components,"Cham, Zug, Switzerland",On-site,Internship,"Bash, C, Can, Firmware, Integration Testing, Python","Jira, Git",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-at-specialized-bicycle-components-4249261377,2026-07-27T12:59:37.256802+00:00
0,Firmware Engineer | Switzerland,linkedin,IoT Embedded System Engineer,SwissPeak Partners,Greater Bern Area,On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/iot-embedded-system-engineer-at-swisspeak-partners-4433181550,2026-07-27T12:59:37.256917+00:00
0,Firmware Engineer | Slovakia,linkedin,SW Engineer Embedded Systems C/C++,ComAp Group,"Košice, Kosice, Slovakia",On-site,Full-time,"C, C++, Embedded Systems",R,English,,,Recent,https://sk.linkedin.com/jobs/view/sw-engineer-embedded-systems-c-c%2B%2B-at-comap-group-4444382153,2026-07-27T12:59:42.190003+00:00
0,Firmware Engineer | Slovakia,linkedin,C/C++ Software Engineer,Frequentis,"Bratislava, Bratislava, Slovakia",Remote,Internship,"C, C++, Ci/Cd, Jenkins","Microservices, Agile, Scrum, Docker",English,,,Recent,https://sk.linkedin.com/jobs/view/c-c%2B%2B-software-engineer-at-frequentis-4440208020,2026-07-27T12:59:42.190279+00:00
0,Firmware Engineer | Slovakia,linkedin,C++ Developer,EUROWAG,"Bratislava, Bratislava, Slovakia",On-site,Contract,"C, C++, Can, Java, Jenkins","Swift, Linux, Git, Kotlin",English,,,Recent,https://sk.linkedin.com/jobs/view/c%2B%2B-developer-at-eurowag-4432787873,2026-07-27T12:59:42.190778+00:00
0,Firmware Engineer | Slovakia,linkedin,Network Security Developer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Internship,"C, C++, Can, Python","Kubernetes, Jira, Confluence, Agile, Git, Docker",English,,,Recent,https://sk.linkedin.com/jobs/view/network-security-developer-at-eset-4442811040,2026-07-27T12:59:42.191006+00:00
0,Firmware Engineer | Slovakia,linkedin,Application Engineer,onsemi,"Piešťany, Trnava Region, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/application-engineer-at-onsemi-4408100913,2026-07-27T12:59:42.191118+00:00
0,Firmware Engineer | Czech Republic,linkedin,校招-组合导航算法工程师,GEESPACE,"アト・マジョール州, Hato Mayor, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/%E6%A0%A1%E6%8B%9B-%E7%BB%84%E5%90%88%E5%AF%BC%E8%88%AA%E7%AE%97%E6%B3%95%E5%B7%A5%E7%A8%8B%E5%B8%88-at-geespace-4438401967,2026-07-27T12:59:44.543551+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer C++ (m/f/d),Bruker,Dominican Republic,On-site,Full-time,"C, C++",,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-c%2B%2B-m-f-d-at-bruker-4369277160,2026-07-27T12:59:44.543759+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer C# (m/f/d),Bruker,Dominican Republic,On-site,Full-time,C,C#,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-c%23-m-f-d-at-bruker-4440525432,2026-07-27T12:59:44.544108+00:00
0,Firmware Engineer | Poland,linkedin,Firmware Engineer,Hays,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,Firmware,,English,,,Recent,https://pl.linkedin.com/jobs/view/firmware-engineer-at-hays-4439230588,2026-07-27T12:59:47.049955+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Adapt-E,"Zabrze, Śląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-adapt-e-4444244854,2026-07-27T12:59:47.050230+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Developer (f/m) (SSC),Phoenix Contact,"Wielkopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-developer-f-m-ssc-at-phoenix-contact-4370458374,2026-07-27T12:59:47.050470+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,ASSA ABLOY Group,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-assa-abloy-group-3759958711,2026-07-27T12:59:47.050585+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,ALTEN Polska,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-alten-polska-4442580975,2026-07-27T12:59:47.050722+00:00
0,Firmware Engineer | Poland,linkedin,C/C++ Firmware Engineer (f/m/x),Sii Poland,"Szczecin, Zachodniopomorskie, Poland",On-site,Full-time,"C, C++, Firmware",,English,,,Recent,https://pl.linkedin.com/jobs/view/c-c%2B%2B-firmware-engineer-f-m-x-at-sii-poland-4420123017,2026-07-27T12:59:47.050845+00:00
0,Firmware Engineer | Poland,linkedin,System Firmware Engineer (Device),Luxoft Poland,Poland,On-site,Full-time,Firmware,,English,,,Recent,https://pl.linkedin.com/jobs/view/system-firmware-engineer-device-at-luxoft-poland-4444977745,2026-07-27T12:59:47.050964+00:00
0,Firmware Engineer | Poland,linkedin,Embedded System Engineer/Inżynier systemów wbudowanych,Caisson Elektronik / CP Instruments,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-system-engineer-in%C5%BCynier-system%C3%B3w-wbudowanych-at-caisson-elektronik-cp-instruments-4442839343,2026-07-27T12:59:47.051077+00:00
0,Firmware Engineer | USA,linkedin,Interconnect Firmware Engineer,AMD,"Austin, TX",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/interconnect-firmware-engineer-at-amd-4412432292,2026-07-27T12:59:49.520045+00:00
0,Firmware Engineer | USA,linkedin,"Firmware Engineer, Robotics and Surgery Engineering",Neuralink,"Austin, TX",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-robotics-and-surgery-engineering-at-neuralink-4416597306,2026-07-27T12:59:49.520192+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,Neurophos,"Austin, TX",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-neurophos-4442907896,2026-07-27T12:59:49.520313+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,"King Technology, Inc.","Minnetonka, MN",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-king-technology-inc-4442930588,2026-07-27T12:59:49.520429+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,ModRetro,"San Diego County, CA",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-modretro-4443999584,2026-07-27T12:59:49.520545+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,Sunrise Systems,"Pembroke, MA",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-sunrise-systems-4441206708,2026-07-27T12:59:49.520669+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Fab2,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-fab2-4441378742,2026-07-27T12:59:49.520784+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,Corvid Technologies,"Batavia, OH",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-corvid-technologies-4440173375,2026-07-27T12:59:49.520890+00:00
0,Firmware Engineer | USA,linkedin,Electrical Engineer Firmware,"Bray International, Inc.",Greater Houston,On-site,Internship,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/electrical-engineer-firmware-at-bray-international-inc-4378947268,2026-07-27T12:59:49.520996+00:00
0,Firmware Engineer | USA,linkedin,Firmware Engineer,Sonicu,"Indianapolis, IN",On-site,Full-time,Firmware,,English,,,Recent,https://www.linkedin.com/jobs/view/firmware-engineer-at-sonicu-4434164502,2026-07-27T12:59:49.521105+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Developer,NDT Global,"Swansea, Wales, United Kingdom",On-site,Full-time,Firmware,,English,,,Recent,https://uk.linkedin.com/jobs/view/firmware-developer-at-ndt-global-4427979801,2026-07-27T12:59:51.982556+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Developer,TSC Subsea,"Swansea, Wales, United Kingdom",On-site,Full-time,Firmware,,English,,,Recent,https://uk.linkedin.com/jobs/view/firmware-developer-at-tsc-subsea-4427941868,2026-07-27T12:59:51.982717+00:00
0,Firmware Engineer | United Kingdom,linkedin,Firmware Engineer,Oshen,"Plymouth, England, United Kingdom",On-site,Full-time,Firmware,,English,,,Recent,https://uk.linkedin.com/jobs/view/firmware-engineer-at-oshen-4436790687,2026-07-27T12:59:51.982835+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,Archangel Lightworks,"Oxford, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-archangel-lightworks-4433182780,2026-07-27T12:59:51.983065+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,Archangel Autonomy,"Oxford, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-archangel-autonomy-4432979500,2026-07-27T12:59:51.983176+00:00
0,Firmware Engineer | United Kingdom,linkedin,Software/Firmware Engineer - Media Handling,NCR Atleos,"Dundee, Scotland, United Kingdom",On-site,Full-time,Firmware,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-firmware-engineer-media-handling-at-ncr-atleos-4436079644,2026-07-27T12:59:51.983292+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,Set2Recruit,"Southampton, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-set2recruit-4423119703,2026-07-27T12:59:51.983416+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer (LDN),Cirrus Logic,"Newbury, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-ldn-at-cirrus-logic-4368768223,2026-07-27T12:59:51.983651+00:00
