relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Switzerland,linkedin,"Senior Software Developer, Embedded Systems/Firmware",Google,"Zurich, Zurich, Switzerland",Remote,Contract,"C, C++, Embedded Systems, Firmware","Lead, Senior",English,"Lead, Senior",,Recent,https://ch.linkedin.com/jobs/view/senior-software-developer-embedded-systems-firmware-at-google-4425226864,2026-06-18T13:37:15.770049+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Accenture,Greater Leeds Area,On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-accenture-4412741396,2026-06-18T13:36:46.292965+00:00
0,Python Developer | United Kingdom,linkedin,Full Stack Software Engineer (Python),Validus Risk Management,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/full-stack-software-engineer-python-at-validus-risk-management-4426821693,2026-06-18T13:36:46.293112+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Talan,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-talan-4427043090,2026-06-18T13:36:46.293243+00:00
0,Python Developer | United Kingdom,linkedin,Python Backend Developer,Mustard Systems Ltd.,"London, England, United Kingdom",Hybrid,Contract,"Go, Javascript, Python, Typescript","Prometheus, Postgresql, Grafana, Aws, Redis, Unix, Agile, Linux",English,,,Recent,https://uk.linkedin.com/jobs/view/python-backend-developer-at-mustard-systems-ltd-4411352812,2026-06-18T13:36:46.293376+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer | Remote,Crossing Hurdles,United Kingdom,Remote,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-remote-at-crossing-hurdles-4424552523,2026-06-18T13:36:46.293506+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Citi,"Belfast, Northern Ireland, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-developer-at-citi-4397288291,2026-06-18T13:36:46.293633+00:00
0,Python Developer | United Kingdom,linkedin,Backend Engineer (Python),Skin + Me,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/backend-engineer-python-at-skin-%2B-me-4424773611,2026-06-18T13:36:46.293757+00:00
0,Python Developer | United Kingdom,linkedin,Python Engineer,hackajob,"London, England, United Kingdom",On-site,Full-time,Python,,English,,,Recent,https://uk.linkedin.com/jobs/view/python-engineer-at-hackajob-4426959659,2026-06-18T13:36:46.293883+00:00
0,Python Test | Germany,linkedin,AI & Automation Engineer (all genders),getolo,"Berlin, Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/ai-automation-engineer-all-genders-at-getolo-4424726422,2026-06-18T13:36:48.745421+00:00
0,Python Test | Austria,linkedin,Softwaretester (d/w/m),hello again,"Linz, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/softwaretester-d-w-m-at-hello-again-4427836559,2026-06-18T13:36:51.137147+00:00
0,Python Test | Switzerland,linkedin,AI-native QA Engineer,Jobgether,Switzerland,On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/ai-native-qa-engineer-at-jobgether-4426971048,2026-06-18T13:36:53.577716+00:00
0,Python Test | Switzerland,linkedin,Quality Engineer,Ivy Partners,"Geneva, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/quality-engineer-at-ivy-partners-4425639369,2026-06-18T13:36:53.577842+00:00
0,Python Test | Switzerland,linkedin,Ingénieur en automatisation de tests,itecor,"Lausanne, Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/ing%C3%A9nieur-en-automatisation-de-tests-at-itecor-4413953446,2026-06-18T13:36:53.578123+00:00
0,Python Test | Remote,linkedin,AI-native QA Engineer,Jobgether,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/ai-native-qa-engineer-at-jobgether-4426964117,2026-06-18T13:36:56.020302+00:00
0,Python Test | Slovakia,linkedin,Junior Automation Engineer,Swiss Re,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,Junior,English,,,Recent,https://sk.linkedin.com/jobs/view/junior-automation-engineer-at-swiss-re-4369559502,2026-06-18T13:36:58.461133+00:00
0,Python Test | Czech Republic,linkedin,Trainee in Application Lab,STMicroelectronics,"Batey 8, Independencia Province, Dominican Republic",On-site,Full-time,,Trainee,English,,,Recent,https://do.linkedin.com/jobs/view/trainee-in-application-lab-at-stmicroelectronics-4377848452,2026-06-18T13:37:00.863101+00:00
0,Python Test | Czech Republic,linkedin,R&D Development Engineer for Surface Process Technology,BAUMANN Springs North America,Dominican Republic,On-site,Full-time,,R,English,,,Recent,https://do.linkedin.com/jobs/view/r-d-development-engineer-for-surface-process-technology-at-baumann-springs-north-america-4419644764,2026-06-18T13:37:00.864027+00:00
0,Python Test | Poland,linkedin,QA Automation Engineer,Productiv Team,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-automation-engineer-at-productiv-team-4417671301,2026-06-18T13:37:03.329861+00:00
0,Python Test | Poland,linkedin,1086|Automation Test Engineer (Python),Intetics,Poland,On-site,Full-time,Python,,English,,,Recent,https://pl.linkedin.com/jobs/view/1086-automation-test-engineer-python-at-intetics-4427547799,2026-06-18T13:37:03.330150+00:00
0,Python Test | Poland,linkedin,Quality Engineer,Penta Consulting,Gdansk Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/quality-engineer-at-penta-consulting-4421856798,2026-06-18T13:37:03.330920+00:00
0,Python Test | USA,linkedin,Software Tester,Aditi Consulting,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-tester-at-aditi-consulting-4427959816,2026-06-18T13:37:05.934314+00:00
0,Python Test | USA,linkedin,Quality Assurance Engineer,"TherapyNotes, LLC",United States,On-site,Contract,"C, Can, Ci/Cd, Go, Java, Javascript, Selenium, Test Automation","Cucumber, C#, Agile",English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-therapynotes-llc-4423694629,2026-06-18T13:37:05.934486+00:00
0,Python Test | USA,linkedin,Quality Assurance Analyst,Vertisystem (A MOURI Tech Company),"Menlo Park, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-analyst-at-vertisystem-a-mouri-tech-company-4430157654,2026-06-18T13:37:05.934631+00:00
0,Python Test | USA,linkedin,Software QA Analyst II,SmartLight Analytics,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-qa-analyst-ii-at-smartlight-analytics-4426355032,2026-06-18T13:37:05.934889+00:00
0,Python Test | USA,linkedin,2 Automation/Manual Testers (hybrid),Donnelly & Moore Corporation,"New York, NY",Hybrid,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/2-automation-manual-testers-hybrid-at-donnelly-moore-corporation-4427638353,2026-06-18T13:37:05.935027+00:00
0,Python Test | USA,linkedin,Quality Assurance Automation Engineer,7N,Greater Philadelphia,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-7n-4428154503,2026-06-18T13:37:05.935160+00:00
0,Python Test | USA,linkedin,QA Test Engineer,Kforce Inc,"Boca Raton, FL",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-test-engineer-at-kforce-inc-4419970996,2026-06-18T13:37:05.935288+00:00
0,Python Test | USA,linkedin,QA Analyst,RSC Solutions,"Charlotte, NC",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-analyst-at-rsc-solutions-4425275474,2026-06-18T13:37:05.935413+00:00
0,Python Test | USA,linkedin,QA Analyst,RSC Solutions,"Charlotte, NC",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-analyst-at-rsc-solutions-4425275469,2026-06-18T13:37:05.935539+00:00
0,Python Test | United Kingdom,linkedin,Quality Assurance Automation Engineer,Airswift,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-assurance-automation-engineer-at-airswift-4417239204,2026-06-18T13:37:08.486119+00:00
0,Python Test | United Kingdom,linkedin,Quality Engineer,develop,"Fareham, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-engineer-at-develop-4424869552,2026-06-18T13:37:08.486252+00:00
0,Python Test | United Kingdom,linkedin,Junior QA Tester - Global Tech Brand,Handle Recruitment,"London, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-qa-tester-global-tech-brand-at-handle-recruitment-4429018588,2026-06-18T13:37:08.486386+00:00
0,Python Test | United Kingdom,linkedin,Quality Engineer,ISDI LIMITED,"Greater London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-engineer-at-isdi-limited-4417748555,2026-06-18T13:37:08.486513+00:00
0,Python Test | United Kingdom,linkedin,Quality Engineer,Gear4music Ltd.,United Kingdom,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/quality-engineer-at-gear4music-ltd-4424899574,2026-06-18T13:37:08.486639+00:00
0,Python Test | United Kingdom,linkedin,Test Analyst - Poker,Fruition Group,"England, United Kingdom",Remote,Contract,"C, C++, Java, Python, System Testing","Jira, Scrum, C#, Agile",English,,,Recent,https://uk.linkedin.com/jobs/view/test-analyst-poker-at-fruition-group-4429975685,2026-06-18T13:37:08.486774+00:00
0,Python Test | United Kingdom,linkedin,Test Automation Engineer,Infinity Quest,"Northamptonshire, England, United Kingdom",On-site,Full-time,Test Automation,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-automation-engineer-at-infinity-quest-4419620326,2026-06-18T13:37:08.486906+00:00
0,Python Test | United Kingdom,linkedin,Design Quality Engineer,HCLTech,Greater Leeds Area,On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/design-quality-engineer-at-hcltech-4421107766,2026-06-18T13:37:08.487046+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer - Freelance / Teilzeit / Nebenberuflich Selbständig,Software Engineering Weber GmbH,"Kempten, Bavaria, Germany",On-site,Contract,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-freelance-teilzeit-nebenberuflich-selbst%C3%A4ndig-at-software-engineering-weber-gmbh-4425796275,2026-06-18T13:37:10.907472+00:00
0,Firmware Engineer | Germany,linkedin,Junior Embedded Software Engineer (m/w/d),TKMS,"Boksee, Schleswig-Holstein, Germany",On-site,Full-time,,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-embedded-software-engineer-m-w-d-at-tkms-4426401272,2026-06-18T13:37:10.907705+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer Automotive Radar (m/f/d),smartmicro,"Brunswick, Lower Saxony, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-automotive-radar-m-f-d-at-smartmicro-4426062889,2026-06-18T13:37:10.907838+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Firmware Developer (Agri-Tech / Sensor Systems) (m/f/d),stenon,"Potsdam, Brandenburg, Germany",On-site,Full-time,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-firmware-developer-agri-tech-sensor-systems-m-f-d-at-stenon-4418314474,2026-06-18T13:37:10.907966+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Engineer (m/f/d),Agile Robots SE,"Munich, Bavaria, Germany",On-site,Full-time,,Agile,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-m-f-d-at-agile-robots-se-4427365975,2026-06-18T13:37:10.908109+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Ingenieur (w/m/d),XTENDED ENGINEERING GMBH,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-ingenieur-w-m-d-at-xtended-engineering-gmbh-4424940395,2026-06-18T13:37:10.908349+00:00
0,Firmware Engineer | Germany,linkedin,Mobile Software Engineer (SDK) (f/m/d),justtrack,"Hamburg, Hamburg, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/mobile-software-engineer-sdk-f-m-d-at-justtrack-4422421344,2026-06-18T13:37:10.908470+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Engineer,SR2 | Socially Responsible Recruitment | Certified B Corporation™,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-at-sr2-socially-responsible-recruitment-certified-b-corporation%E2%84%A2-4419267041,2026-06-18T13:37:10.908594+00:00
0,Firmware Engineer | Germany,linkedin,Software Engineer — Robotics Platform (m/w/d),CeiliX,"Cologne, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-%E2%80%94-robotics-platform-m-w-d-at-ceilix-4417491012,2026-06-18T13:37:10.908766+00:00
0,Firmware Engineer | Austria,linkedin,Junior Java Software Engineer,OpenBet,"Lienz, Tyrol, Austria",On-site,Full-time,Java,Junior,English,,,Recent,https://at.linkedin.com/jobs/view/junior-java-software-engineer-at-openbet-4422687757,2026-06-18T13:37:13.356262+00:00
0,Firmware Engineer | Austria,linkedin,"Embedded Engineer, Operating System",Snap Inc.,"Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-engineer-operating-system-at-snap-inc-4417140351,2026-06-18T13:37:13.356426+00:00
0,Firmware Engineer | Austria,linkedin,"Embedded Software Engineer, Operating System",Snap Inc.,"Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-engineer-operating-system-at-snap-inc-4426229237,2026-06-18T13:37:13.356564+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Systems Software Engineer,DL Remote,"Vienna, Vienna, Austria",Remote,Full-time,Embedded Systems,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-systems-software-engineer-at-dl-remote-4417190106,2026-06-18T13:37:13.356687+00:00
0,Firmware Engineer | Austria,linkedin,C/C++/Rust Firmware Software Engineer,DL Remote,"Vienna, Vienna, Austria",Remote,Full-time,"C, C++, Firmware, Rust",,English,,,Recent,https://at.linkedin.com/jobs/view/c-c%2B%2B-rust-firmware-software-engineer-at-dl-remote-4417196013,2026-06-18T13:37:13.356807+00:00
0,Firmware Engineer | Austria,linkedin,Description: Software and System Engineer V&V (f/m/d),PALFINGER Asia Pacific,"Köstendorf, Salzburg, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/description-software-and-system-engineer-v-v-f-m-d-at-palfinger-asia-pacific-4426740707,2026-06-18T13:37:13.356931+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Systems & FPGA Engineer (all genders),zerothird,"Vienna, Vienna, Austria",On-site,Full-time,Embedded Systems,Fpga,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-systems-fpga-engineer-all-genders-at-zerothird-4414092950,2026-06-18T13:37:13.357199+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Firmware Developer (C) - Smart Pocket / Mobile Robotics (M/F/D)*,TGW Logistics,"Wels, Upper Austria, Austria",Remote,Full-time,"C, Firmware",,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-firmware-developer-c-smart-pocket-mobile-robotics-m-f-d-at-tgw-logistics-4416891469,2026-06-18T13:37:13.357442+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e-Bike Systems,Specialized Bicycle Components,"Cham, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-at-specialized-bicycle-components-4249261377,2026-06-18T13:37:15.769331+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer (80%-100%) - Zurich,Code Compass 🧭,Zürich Metropolitan Area,Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-80%25-100%25-zurich-at-code-compass-%F0%9F%A7%AD-4425326240,2026-06-18T13:37:15.769507+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer (f/m/d),ENWAY a Bucher Company,"Niederweningen, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-f-m-d-at-enway-a-bucher-company-4427362577,2026-06-18T13:37:15.769647+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer,irmos technologies AG,"Zurich, Switzerland",On-site,Full-time,"C, Can, Embedded Systems, Firmware, I2C, Python, Rtos, Spi, Uart","Pandas, Git, Data Science, Numpy, Freertos, Zephyr, Safe",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-at-irmos-technologies-ag-4425605815,2026-06-18T13:37:15.769774+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Electronics Engineer (f/m/d) | 40 - 60% | Deep Tech Startup,Subatron,"Zurich, Zurich, Switzerland",Hybrid,Internship,"C, C++, Embedded Systems, Firmware, Microcontroller",,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-electronics-engineer-f-m-d-40-60%25-deep-tech-startup-at-subatron-4427831402,2026-06-18T13:37:15.769902+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer (BE-CEM-EDL-2026-102-GRAP),CERN,"Geneva, Geneva, Switzerland",On-site,Contract,"C, Can, Embedded Linux, Firmware, Pytest, Python","Git, Verilog, Fpga, Associate, Graduate, Vhdl, Soc, Linux",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-be-cem-edl-2026-102-grap-at-cern-4421920029,2026-06-18T13:37:15.770179+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e Bike Systems (80–100%),Specialized Bicycle Components,"Cham, Zug, Switzerland",Remote,Internship,"Bash, C, Can, Firmware, Python","Git, Jira, Zephyr",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-80%E2%80%93100%25-at-specialized-bicycle-components-4411218478,2026-06-18T13:37:15.770305+00:00
0,Firmware Engineer | Switzerland,linkedin,Firmware / Embedded Software Engineer,Helvetica Partners,"Zurich, Switzerland",Remote,Contract,"C, C++, Embedded Systems, Firmware, Python",Zephyr,English,,,Recent,https://ch.linkedin.com/jobs/view/firmware-embedded-software-engineer-at-helvetica-partners-4429561083,2026-06-18T13:37:15.770441+00:00
0,Firmware Engineer | Switzerland,linkedin,AI Developer / Agentic Software Engineer (Zürich/Bern) 70–100%,Epic Fusion,"Zurich, Zurich, Switzerland",Remote,Full-time,"Ci/Cd, Javascript, Llm, Prompt Engineering, Python","Github, Azure, R",German,,,Recent,https://ch.linkedin.com/jobs/view/ai-developer-agentic-software-engineer-z%C3%BCrich-bern-70%E2%80%93100%25-at-epic-fusion-4429268232,2026-06-18T13:37:15.770564+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Softwareentwickler (m/w/d),ICT Digital Solutions GmbH,Germany,Remote,Internship,"Arm, C, C++, Cortex-M, Rtos","Git, Stm32, Esp32, R",German,,,Recent,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-m-w-d-at-ict-digital-solutions-gmbh-4421911817,2026-06-18T13:37:18.185663+00:00
0,Firmware Engineer | Remote,linkedin,Junior Software Engineer (m/w/d),Digitale Leute,Germany,Remote,Full-time,,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-software-engineer-m-w-d-at-digitale-leute-4417151399,2026-06-18T13:37:18.186093+00:00
0,Firmware Engineer | Remote,linkedin,PLC Software Engineer (m/f/d) - Lübeck,Code Compass 🧭,"Lübeck, Schleswig-Holstein, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/plc-software-engineer-m-f-d-l%C3%BCbeck-at-code-compass-%F0%9F%A7%AD-4425326239,2026-06-18T13:37:18.186466+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Flight Software Engineer,constellr,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-flight-software-engineer-at-constellr-4420295396,2026-06-18T13:37:18.186593+00:00
0,Firmware Engineer | Remote,linkedin,Software Engineer (d/m/w) IoT Deutschland remote,The Formula Consulting,"Berlin, Berlin, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-d-m-w-iot-deutschland-remote-at-the-formula-consulting-4428421464,2026-06-18T13:37:18.186838+00:00
0,Firmware Engineer | Slovakia,linkedin,Embedded Software Developer,Kistler Group,Bratislava Metropolitan Area,On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/embedded-software-developer-at-kistler-group-4422966621,2026-06-18T13:37:20.696740+00:00
0,Firmware Engineer | Slovakia,linkedin,SW Engineer / Embedded Systems / Low‑Level C/C++ (m/f),ComAp Group,"Kosice, Slovakia",On-site,Full-time,"C, C++, Embedded Systems",,English,,,Recent,https://sk.linkedin.com/jobs/view/sw-engineer-embedded-systems-low%E2%80%91level-c-c%2B%2B-m-f-at-comap-group-4423148323,2026-06-18T13:37:20.696912+00:00
0,Firmware Engineer | Slovakia,linkedin,Junior Software Engineer,Synpulse,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,Junior,English,,,Recent,https://sk.linkedin.com/jobs/view/junior-software-engineer-at-synpulse-4416235193,2026-06-18T13:37:20.697074+00:00
0,Firmware Engineer | Slovakia,linkedin,Mobile Software Engineer,localhost.company,"Košice, Kosice, Slovakia",Remote,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/mobile-software-engineer-at-localhost-company-4422765677,2026-06-18T13:37:20.697208+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4405460007,2026-06-18T13:37:20.697344+00:00
0,Firmware Engineer | Slovakia,linkedin,Embedded Test Automation Engineer,Ciklum Czech Republic & Slovakia,"Bratislava, Slovakia",On-site,Full-time,Test Automation,,English,,,Recent,https://sk.linkedin.com/jobs/view/embedded-test-automation-engineer-at-ciklum-czech-republic-slovakia-4416687827,2026-06-18T13:37:20.697474+00:00
0,Firmware Engineer | Slovakia,linkedin,Java Software Engineer,Ampstek,"Bratislava, Slovakia",On-site,Full-time,Java,,English,,,Recent,https://sk.linkedin.com/jobs/view/java-software-engineer-at-ampstek-4426075907,2026-06-18T13:37:20.697603+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4405449351,2026-06-18T13:37:20.697730+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer,Cisco,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-at-cisco-4405447350,2026-06-18T13:37:20.697858+00:00
0,Firmware Engineer | Czech Republic,linkedin,Mid-Level Software Engineer,InvestorFlow,"Santiago de los Caballeros, Santiago, Dominican Republic",On-site,Full-time,,Mid-Level,English,,,Recent,https://do.linkedin.com/jobs/view/mid-level-software-engineer-at-investorflow-4423097463,2026-06-18T13:37:23.133176+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer - Steller,Fireblocks,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-steller-at-fireblocks-4425192306,2026-06-18T13:37:23.133571+00:00
0,Firmware Engineer | Czech Republic,linkedin,"Software Engineer, Blockchain",Fireblocks,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-blockchain-at-fireblocks-4425188321,2026-06-18T13:37:23.133703+00:00
0,Firmware Engineer | Czech Republic,linkedin,Agentic Software Engineer (Google Antigravity) - Remote - Latin America,FullStack,Dominican Republic,Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/agentic-software-engineer-google-antigravity-remote-latin-america-at-fullstack-4401797070,2026-06-18T13:37:23.133956+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer (C/C++),Spline,"Tychy, Śląskie, Poland",On-site,Full-time,"C, C++",,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-c-c%2B%2B-at-spline-4429102589,2026-06-18T13:37:25.537047+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Liftero,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-liftero-4427523119,2026-06-18T13:37:25.537225+00:00
0,Firmware Engineer | Poland,linkedin,Junior Software Engineer - Europe,Reflow,Poland,On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-software-engineer-europe-at-reflow-4426186934,2026-06-18T13:37:25.537361+00:00
0,Firmware Engineer | Poland,linkedin,Java Software Engineer,PRACYVA,"Cracow, Małopolskie, Poland",On-site,Full-time,Java,,English,,,Recent,https://pl.linkedin.com/jobs/view/java-software-engineer-at-pracyva-4426827577,2026-06-18T13:37:25.537761+00:00
0,Firmware Engineer | Poland,linkedin,C++ Software Engineer - Up to 700k PLN + Industry Leading Bonus,Hunter Bond,"Warsaw, Mazowieckie, Poland",On-site,Full-time,"C, C++",,English,,,Recent,https://pl.linkedin.com/jobs/view/c%2B%2B-software-engineer-up-to-700k-pln-%2B-industry-leading-bonus-at-hunter-bond-4426852554,2026-06-18T13:37:25.537894+00:00
0,Firmware Engineer | Poland,linkedin,Mobile Software Engineer,Box,"Warsaw, Mazowieckie, Poland",Remote,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/mobile-software-engineer-at-box-4416228737,2026-06-18T13:37:25.538033+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer (Robotics),SQUAD,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-robotics-at-squad-4425618868,2026-06-18T13:37:25.538158+00:00
0,Firmware Engineer | USA,linkedin,C++ Software Engineer - Trading Platform,Talan,"New York, NY",On-site,Full-time,"C, C++",,English,,,Recent,https://www.linkedin.com/jobs/view/c%2B%2B-software-engineer-trading-platform-at-talan-4428076106,2026-06-18T13:37:28.190339+00:00
0,Firmware Engineer | USA,linkedin,"Engineer, Embedded Software (new graduate)",InnoPhase IoT,"San Diego, CA",On-site,Full-time,,Graduate,English,,,Recent,https://www.linkedin.com/jobs/view/engineer-embedded-software-new-graduate-at-innophase-iot-4416370032,2026-06-18T13:37:28.190505+00:00
0,Firmware Engineer | USA,linkedin,Junior Embedded Software Development Engineer,"Sonos, Inc.","Boston, MA",On-site,Full-time,,Junior,English,,,Recent,https://www.linkedin.com/jobs/view/junior-embedded-software-development-engineer-at-sonos-inc-4426648526,2026-06-18T13:37:28.190643+00:00
0,Firmware Engineer | USA,linkedin,Junior Embedded Software Development Engineer,"Sonos, Inc.","Seattle, WA",On-site,Full-time,,Junior,English,,,Recent,https://www.linkedin.com/jobs/view/junior-embedded-software-development-engineer-at-sonos-inc-4426629957,2026-06-18T13:37:28.190778+00:00
