relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Test Engineer | Poland,linkedin,Senior Manual Test Engineer,Intellias,"Cracow, Małopolskie, Poland",On-site,Full-time,,Senior,English,Senior,,Recent,https://pl.linkedin.com/jobs/view/senior-manual-test-engineer-at-intellias-4400208624,2026-04-23T11:15:16.310421+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Softwareentwickler (w/m/d),KISTERS Group,"Aachen, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-w-m-d-at-kisters-group-4392525864,2026-04-23T11:16:54.402829+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer,SafeAD,"Karlsruhe, Baden-Württemberg, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-developer-at-safead-4400800789,2026-04-23T11:16:54.402982+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Developer (m/w/d),efinio IT & Engineering,"Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-developer-m-w-d-at-efinio-it-engineering-4403395676,2026-04-23T11:16:56.821280+00:00
0,Firmware Engineer | Austria,linkedin,Firmware Engineer (m/f/d),EVK,"Raaba, Styria, Austria",On-site,Full-time,Firmware,,English,,,Recent,https://at.linkedin.com/jobs/view/firmware-engineer-m-f-d-at-evk-4390162635,2026-04-23T11:16:56.821501+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Engineer (full-time)  (f/m/d),TriLite Technologies,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-engineer-full-time-f-m-d-at-trilite-technologies-4400827822,2026-04-23T11:16:56.821667+00:00
0,Firmware Engineer | Austria,linkedin,Firmware Engineer (m/w/d),EVK,"Raaba, Styria, Austria",On-site,Full-time,Firmware,,English,,,Recent,https://at.linkedin.com/jobs/view/firmware-engineer-m-w-d-at-evk-4390001759,2026-04-23T11:16:56.821832+00:00
0,Firmware Engineer | Austria,linkedin,"Software Engineer, C++ (CV)",Snap Inc.,"Vienna, Austria",Remote,Full-time,"Arm, C, C++, Can, Embedded Systems, Rtos","Express, Computer Vision",English,,,Recent,https://at.linkedin.com/jobs/view/software-engineer-c%2B%2B-cv-at-snap-inc-4399146787,2026-04-23T11:16:56.821989+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Engineer - GPS / GNSS,Tractive,"Linz, Upper Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-engineer-gps-gnss-at-tractive-4392390722,2026-04-23T11:16:56.822491+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Entwickler (w/m/d),Knorr-Bremse AG,"Mödling, Lower Austria, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/embedded-software-entwickler-w-m-d-at-knorr-bremse-ag-4395938202,2026-04-23T11:16:56.822650+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer – e-Bike Systems,Specialized Bicycle Components,"Cham, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-%E2%80%93-e-bike-systems-at-specialized-bicycle-components-4249261377,2026-04-23T11:16:59.299166+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Systems Engineer (EP-LCB-2026-89-GRAE),CERN,"Geneva, Geneva, Switzerland",Hybrid,Contract,"C, Can, Embedded Systems, Firmware, I2C, Rust","Graduate, Risc-V, Vhdl, Linux, Fpga, Safe, Associate",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-systems-engineer-ep-lcb-2026-89-grae-at-cern-4400843499,2026-04-23T11:16:59.299366+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Software Engineer (80%-100%) - Zurich,Code Compass 🧭,Zürich Metropolitan Area,Remote,Full-time,"Bash, C, C++, Driver Development, Embedded Systems, Python","Linux, Agile, Git",English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-software-engineer-80%25-100%25-zurich-at-code-compass-%F0%9F%A7%AD-4400835722,2026-04-23T11:16:59.299564+00:00
0,Firmware Engineer | Switzerland,linkedin,Embedded Engineer,NielsenIQ,"Kriegstetten, Solothurn, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/embedded-engineer-at-nielseniq-4404289764,2026-04-23T11:16:59.299733+00:00
0,Firmware Engineer | Switzerland,linkedin,Software Engineer,Chipmind,"Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-at-chipmind-4401783291,2026-04-23T11:16:59.300046+00:00
0,Firmware Engineer | Switzerland,linkedin,Software Engineer,RJC Group,"Geneva, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-at-rjc-group-4404587293,2026-04-23T11:16:59.300198+00:00
0,Firmware Engineer | Switzerland,linkedin,Firmware Engineer,EPM Scientific,"Zurich, Zurich, Switzerland",On-site,Full-time,Firmware,,English,,,Recent,https://ch.linkedin.com/jobs/view/firmware-engineer-at-epm-scientific-4395294598,2026-04-23T11:16:59.300355+00:00
0,Firmware Engineer | Switzerland,linkedin,Software Engineer,Joveo AI,Switzerland,On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-at-joveo-ai-4405625783,2026-04-23T11:16:59.300535+00:00
0,Firmware Engineer | Switzerland,linkedin,Software Engineer C++,Code Compass 🧭,Zürich Metropolitan Area,On-site,Full-time,"C, C++",,English,,,Recent,https://ch.linkedin.com/jobs/view/software-engineer-c%2B%2B-at-code-compass-%F0%9F%A7%AD-4400834755,2026-04-23T11:16:59.300687+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Softwareentwickler (m/w/d),ICT Digital Solutions GmbH,Germany,Remote,Internship,"Arm, C, C++, Cortex-M, Rtos","Git, Esp32, R, Stm32",German,,,Recent,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-m-w-d-at-ict-digital-solutions-gmbh-4399566405,2026-04-23T11:17:01.771909+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Firmware Engineer (5-months limited contract),Bragi,Germany,Remote,Contract,Firmware,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-firmware-engineer-5-months-limited-contract-at-bragi-4398615324,2026-04-23T11:17:01.772075+00:00
0,Firmware Engineer | Remote,linkedin,Graduate Software Engineer,Joveo AI,Germany,Remote,Full-time,,Graduate,English,,,Recent,https://de.linkedin.com/jobs/view/graduate-software-engineer-at-joveo-ai-4405622866,2026-04-23T11:17:01.772236+00:00
0,Firmware Engineer | Remote,linkedin,Java Software Engineer,RJC Group,Germany,Remote,Full-time,Java,,English,,,Recent,https://de.linkedin.com/jobs/view/java-software-engineer-at-rjc-group-4404563950,2026-04-23T11:17:01.772429+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Software Engineer - Driver & OS,Axelera AI,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/embedded-software-engineer-driver-os-at-axelera-ai-4403117268,2026-04-23T11:17:01.772807+00:00
0,Firmware Engineer | Remote,linkedin,Java Software Engineer,Solvex Solutions,Germany,Remote,Full-time,Java,,English,,,Recent,https://de.linkedin.com/jobs/view/java-software-engineer-at-solvex-solutions-4401927110,2026-04-23T11:17:01.773081+00:00
0,Firmware Engineer | Remote,linkedin,Embedded Engineer,5V Tech,"Munich, Bavaria, Germany",Remote,Contract,"C, Can, Embedded Systems, Firmware, I2C, Spi, Uart","Soc, Kanban, Scrum, Agile",English,,,Recent,https://de.linkedin.com/jobs/view/embedded-engineer-at-5v-tech-4403623390,2026-04-23T11:17:01.773252+00:00
0,Firmware Engineer | Remote,linkedin,Software Engineer,Joveo AI,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-at-joveo-ai-4405638316,2026-04-23T11:17:01.773436+00:00
0,Firmware Engineer | Slovakia,linkedin,Java / Kotlin Software Engineer,Avenga,"Bratislava, Slovakia",Remote,Contract,"Can, Ci/Cd, Java","Kotlin, Grafana, Kubernetes, Docker, Postgresql, Spring Boot, Gitlab",English,,,Recent,https://sk.linkedin.com/jobs/view/java-kotlin-software-engineer-at-avenga-4395981584,2026-04-23T11:17:04.207092+00:00
0,Firmware Engineer | Slovakia,linkedin,Software Engineer - Automation,Paymentology,"Bratislava, Bratislava, Slovakia",On-site,Internship,"Bash, Can, Ci/Cd, Java, Javascript, Langchain, Python","Express, Serverless, Docker, Spring Boot, Terraform, Node.Js, Devops, Datadog, Git, Azure",English,,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-automation-at-paymentology-4400575870,2026-04-23T11:17:04.207428+00:00
0,Firmware Engineer | Slovakia,linkedin,Founding Software Engineer,MediSearch,"Bratislava, Bratislava, Slovakia",Remote,Full-time,Python,React,English,,,Recent,https://sk.linkedin.com/jobs/view/founding-software-engineer-at-medisearch-4397355826,2026-04-23T11:17:04.207591+00:00
0,Firmware Engineer | Slovakia,linkedin,Java Software Engineer (Slovakia),Polystar | Elisa Industriq,Slovakia,Remote,Internship,"Can, Java","Linux, Kubernetes",English,,,Recent,https://sk.linkedin.com/jobs/view/java-software-engineer-slovakia-at-polystar-elisa-industriq-4404838488,2026-04-23T11:17:04.207750+00:00
0,Firmware Engineer | Czech Republic,linkedin,"Full Stack Software Engineer - React, Next, Node / Remote LATAM",Zarego,"Santo Domingo, Distrito Nacional, Dominican Republic",Remote,Full-time,,React,English,,,Recent,https://do.linkedin.com/jobs/view/full-stack-software-engineer-react-next-node-remote-latam-at-zarego-4391927261,2026-04-23T11:17:06.663967+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer,Xploy Solutions,"Santo Domingo de Guzmán, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-at-xploy-solutions-4404429597,2026-04-23T11:17:06.664128+00:00
0,Firmware Engineer | Czech Republic,linkedin,Software Engineer (Python/Go) - Remote Work,BairesDev,Dominican Republic,Remote,Full-time,"Go, Python",,English,,,Recent,https://do.linkedin.com/jobs/view/software-engineer-python-go-remote-work-at-bairesdev-4404426341,2026-04-23T11:17:06.664469+00:00
0,Firmware Engineer | Poland,linkedin,"Software Engineer, FinOps",Samba TV,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-finops-at-samba-tv-4312933080,2026-04-23T11:17:09.166068+00:00
0,Firmware Engineer | Poland,linkedin,Junior Software Engineer,Asana,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,"Asana, Junior",English,,,Recent,https://pl.linkedin.com/jobs/view/junior-software-engineer-at-asana-4315919819,2026-04-23T11:17:09.166223+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Ascendion,"Kraków, Łódzkie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-ascendion-4393282701,2026-04-23T11:17:09.166380+00:00
0,Firmware Engineer | Poland,linkedin,"Sr Engineer - Embedded C,C++",Xperi Inc.,"Warsaw, Mazowieckie, Poland",On-site,Full-time,"C, C++",,English,,,Recent,https://pl.linkedin.com/jobs/view/sr-engineer-embedded-c-c%2B%2B-at-xperi-inc-4394787063,2026-04-23T11:17:09.166610+00:00
0,Firmware Engineer | Poland,linkedin,Software Engineer (mobile),INNERGY,"Cracow, Małopolskie, Poland",Remote,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-mobile-at-innergy-4401757477,2026-04-23T11:17:09.166772+00:00
0,Firmware Engineer | Poland,linkedin,Embedded Software Engineer,Verkada,"Krakowski, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/embedded-software-engineer-at-verkada-4365303970,2026-04-23T11:17:09.166931+00:00
0,Firmware Engineer | Poland,linkedin,Java Software Engineer,"LanceSoft, Inc.","Warsaw, Mazowieckie, Poland",On-site,Contract,"Ci/Cd, Go, Java, Python","Gitlab Ci, Microservices, Mongodb, Docker, Swift, Spring Boot, Hibernate, Gitlab, Git",English,,,Recent,https://pl.linkedin.com/jobs/view/java-software-engineer-at-lancesoft-inc-4403934755,2026-04-23T11:17:09.167088+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer 1,Intuit,"New York, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-1-at-intuit-4401727507,2026-04-23T11:17:11.808975+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Wing,"Palo Alto, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-wing-4344488460,2026-04-23T11:17:11.809172+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Bose Corporation,"Binghamton, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-bose-corporation-4378118478,2026-04-23T11:17:11.809341+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer 1,Intuit,"Mountain View, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-1-at-intuit-4401741037,2026-04-23T11:17:11.809533+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Spectra Defense Technologies,"Las Cruces, NM",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-spectra-defense-technologies-4402489702,2026-04-23T11:17:11.809693+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Ford Motor Company,"Long Beach, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-ford-motor-company-4397359051,2026-04-23T11:17:11.809846+00:00
0,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Ford Motor Company,"Palo Alto, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-ford-motor-company-4377061878,2026-04-23T11:17:11.810010+00:00
0,Firmware Engineer | USA,linkedin,"Software Engineer, Onboard Systems",Nuro,"Mountain View, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-onboard-systems-at-nuro-4402734517,2026-04-23T11:17:11.810166+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer,Flip,"Brooklyn, NY",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-at-flip-4398778509,2026-04-23T11:17:11.810315+00:00
0,Firmware Engineer | USA,linkedin,Software Engineer 1,Intuit,"San Diego, CA",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-engineer-1-at-intuit-4401737123,2026-04-23T11:17:11.810493+00:00
0,Firmware Engineer | United Kingdom,linkedin,"Embedded Software Engineer (Full time, Permanent)",SMD,"Wallsend, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-full-time-permanent-at-smd-4400765552,2026-04-23T11:17:14.346973+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,LEX Diagnostics,"Melbourn, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-lex-diagnostics-4390898021,2026-04-23T11:17:14.347173+00:00
0,Firmware Engineer | United Kingdom,linkedin,"Software Engineer, New Grad",Deliveroo,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-new-grad-at-deliveroo-4379662791,2026-04-23T11:17:14.347345+00:00
0,Firmware Engineer | United Kingdom,linkedin,Junior Software Engineer,Tripadvisor,"London, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-software-engineer-at-tripadvisor-4314044699,2026-04-23T11:17:14.347537+00:00
0,Firmware Engineer | United Kingdom,linkedin,Embedded Software Engineer,EVONA,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/embedded-software-engineer-at-evona-4398247096,2026-04-23T11:17:14.347699+00:00
0,Firmware Engineer | United Kingdom,linkedin,Junior Embedded Software Engineer,ghd,"Cambridgeshire, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-embedded-software-engineer-at-ghd-4389715710,2026-04-23T11:17:14.347864+00:00
0,Firmware Engineer | United Kingdom,linkedin,Software Engineer (£100-130k + Equity) at Joinkult.ai,Jack & Jill,"London Area, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-%C2%A3100-130k-%2B-equity-at-joinkult-ai-at-jack-jill-4400938401,2026-04-23T11:17:14.348022+00:00
0,Firmware Engineer | United Kingdom,linkedin,Software Engineer,Red Bull Racing & Red Bull Technology,"Milton Keynes, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-at-red-bull-racing-red-bull-technology-4399031120,2026-04-23T11:17:14.348179+00:00
0,Firmware Engineer | United Kingdom,linkedin,"Software Engineer Intern, Embedded",Roku,"Cambridge, England, United Kingdom",On-site,Internship,,Intern,English,,,Recent,https://uk.linkedin.com/jobs/view/software-engineer-intern-embedded-at-roku-4365087790,2026-04-23T11:17:14.348333+00:00
